chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,token_count,word_count,emo_neutral,emo_sadness,emo_disappointment,emo_realization,emo_approval,emo_annoyance,emo_disapproval,emo_admiration,emo_grief,emo_relief,emo_embarrassment,emo_fear,emo_nervousness,emo_remorse,emo_joy,emo_optimism,emo_disgust,emo_anger,emo_pride,emo_surprise,emo_desire,emo_caring,emo_love,emo_gratitude,emo_confusion,emo_excitement,emo_amusement,emo_curiosity,sent_neutral,sent_negative,sent_positive,fam_affiliative_positive,fam_threat_negative,fam_hostility,fam_cognitive_other,fam_neutral,valence
macron2022_c024,macron2022,macron,en,2022-12-31,new_year_address,24,154,134,0.048390232026576996,0.0019274904625490308,0.0027311344165354967,0.009650427848100662,0.17571915686130524,0.006212954875081778,0.007524662185460329,0.8629950881004333,0.0010656157974153757,0.0032710200175642967,0.0004488833073992282,0.0014539615949615836,0.0005344182136468589,0.001465318608097732,0.0031882282346487045,0.18694229423999786,0.0011504649883136153,0.0018134054262191057,0.019350962713360786,0.0017951816553249955,0.0313824824988842,0.07067905366420746,0.004420056939125061,0.07648330181837082,0.0012978252489119768,0.008532050997018814,0.0006259185611270368,0.0020689868833869696,0.4334692060947418,0.028517305850982666,0.5380135178565979,0.8629950881004333,0.0027311344165354967,0.007524662185460329,0.0313824824988842,0.048390232026576996,0.5094962120056152
macron2022_c025,macron2022,macron,en,2022-12-31,new_year_address,25,111,87,0.03644333407282829,0.0010385558707639575,0.0014495985815301538,0.008211759850382805,0.05310019478201866,0.0022873885463923216,0.0015153692802414298,0.059948377311229706,0.0005209260270930827,0.004292909521609545,0.00031066202791407704,0.000737174937967211,0.00048786361003294587,0.0009511313401162624,0.016062960028648376,0.3094046413898468,0.0006758051458746195,0.0005677652079612017,0.004741868004202843,0.0028118747286498547,0.08028005063533783,0.010177643969655037,0.00167602370493114,0.7298259735107422,0.001841209246776998,0.03891300782561302,0.0014997062971815467,0.003258502809330821,0.13308309018611908,0.003404854331165552,0.8635120987892151,0.7298259735107422,0.0014495985815301538,0.0022873885463923216,0.08028005063533783,0.03644333407282829,0.8601072444580495
macron2022_c026,macron2022,macron,en,2022-12-31,new_year_address,26,168,149,0.0387495681643486,0.0034099372569471598,0.003126884112134576,0.004434043075889349,0.06480811536312103,0.006075270473957062,0.004280817694962025,0.09509439021348953,0.0013775298139080405,0.0031182500533759594,0.00045943728764541447,0.0016227776650339365,0.0012421937426552176,0.003761837724596262,0.0064543429762125015,0.293768972158432,0.0019594605546444654,0.0018576530274003744,0.003751717507839203,0.001141653279773891,0.6550338864326477,0.1929447203874588,0.017355989664793015,0.08656607568264008,0.0015221156645566225,0.009921110235154629,0.001295617432333529,0.005460185930132866,0.08610021322965622,0.0051125227473676205,0.9087872505187988,0.293768972158432,0.003761837724596262,0.006075270473957062,0.6550338864326477,0.0387495681643486,0.9036747277714312
macron2023_c000,macron2023,macron,en,2023-12-31,new_year_address,0,101,90,0.01689523458480835,0.016804402694106102,0.0033105704933404922,0.0046758647076785564,0.040831003338098526,0.006795921362936497,0.006855522748082876,0.033318113535642624,0.004231595434248447,0.008417227305471897,0.0010522311786189675,0.0018646696116775274,0.001369541510939598,0.03015853278338909,0.009653198532760143,0.05585834011435509,0.002326905494555831,0.0034487787634134293,0.003510045353323221,0.0009620653581805527,0.11127330362796783,0.2899039387702942,0.025091592222452164,0.9233702421188354,0.0016659745015203953,0.0050836484879255295,0.0012863470474258065,0.004279872868210077,0.05466732010245323,0.00447452999651432,0.9408581256866455,0.9233702421188354,0.03015853278338909,0.006855522748082876,0.11127330362796783,0.01689523458480835,0.9363835956901312
macron2023_c001,macron2023,macron,en,2023-12-31,new_year_address,1,84,68,0.17934763431549072,0.5572983026504517,0.04240681976079941,0.028522467240691185,0.015326729975640774,0.008548703044652939,0.004959882237017155,0.0025480107869952917,0.021885333582758904,0.005154285114258528,0.0013189041055738926,0.021696284413337708,0.01747554913163185,0.009014548733830452,0.004895089194178581,0.04435529187321663,0.0029978470411151648,0.003119080327451229,0.0013205499853938818,0.0024935556575655937,0.06488540023565292,0.06582923233509064,0.0036801558453589678,0.002199809532612562,0.0015321522951126099,0.0026150308549404144,0.0012040111469104886,0.0016121062217280269,0.14185848832130432,0.850728452205658,0.007413005921989679,0.06582923233509064,0.5572983026504517,0.008548703044652939,0.06488540023565292,0.17934763431549072,-0.8433154462836683
macron2023_c002,macron2023,macron,en,2023-12-31,new_year_address,2,110,89,0.09793341159820557,0.12002299726009369,0.11230143159627914,0.07602572441101074,0.0702788457274437,0.02666282281279564,0.011950417421758175,0.013378629460930824,0.008472399786114693,0.07602832466363907,0.00652520963922143,0.04824071004986763,0.13348768651485443,0.004551507066935301,0.275113970041275,0.011208076030015945,0.002208755351603031,0.004014923702925444,0.01296260580420494,0.0025509162805974483,0.003982109483331442,0.015703421086072922,0.0036165183410048485,0.0023259040899574757,0.004334028344601393,0.012046842835843563,0.005904804449528456,0.0012882393784821033,0.13429468870162964,0.8575056195259094,0.008199725300073624,0.275113970041275,0.13348768651485443,0.02666282281279564,0.07602572441101074,0.09793341159820557,-0.8493058942258358
macron2023_c003,macron2023,macron,en,2023-12-31,new_year_address,3,105,84,0.17307302355766296,0.0012643616646528244,0.004442388657480478,0.01830013282597065,0.35310807824134827,0.006566930096596479,0.007405217736959457,0.07314087450504303,0.0005435450584627688,0.002138604177162051,0.00033350862213410437,0.0012547473888844252,0.0005609026993624866,0.000847881194204092,0.0024019421543926,0.41233551502227783,0.0012147166999056935,0.0014112083008512855,0.005489659961313009,0.0010316588450223207,0.2236323356628418,0.01805209368467331,0.002785111777484417,0.007221524603664875,0.0017523674760013819,0.005741060711443424,0.000541901565156877,0.0021131255198270082,0.1273634433746338,0.011081837117671967,0.861554741859436,0.41233551502227783,0.004442388657480478,0.007405217736959457,0.2236323356628418,0.17307302355766296,0.8504729047417641
macron2023_c004,macron2023,macron,en,2023-12-31,new_year_address,4,114,96,0.08242380619049072,0.0018504011677578092,0.012501303106546402,0.01933533512055874,0.16832411289215088,0.010915113613009453,0.031112637370824814,0.22756992280483246,0.0006866587791591883,0.005316442344337702,0.0008052671328186989,0.0003782596322707832,0.0002507661411073059,0.0016352977836504579,0.0026421579532325268,0.03330859914422035,0.0013913281727582216,0.0010575337801128626,0.006094601005315781,0.0014743373030796647,0.016523944213986397,0.004222639370709658,0.001589398947544396,0.6257338523864746,0.0020296054426580667,0.0030293441377580166,0.0003104056522715837,0.0009088939987123013,0.24477043747901917,0.022964611649513245,0.7322649359703064,0.6257338523864746,0.012501303106546402,0.031112637370824814,0.01933533512055874,0.08242380619049072,0.7093003243207932
macron2023_c005,macron2023,macron,en,2023-12-31,new_year_address,5,104,76,0.4789568781852722,0.0014885247219353914,0.00562172569334507,0.03025439754128456,0.13254067301750183,0.005132515914738178,0.003966798540204763,0.005116058513522148,0.0004230243503116071,0.0019135791808366776,0.0003981411864515394,0.001077644294127822,0.0008245183271355927,0.0006490452797152102,0.005577919539064169,0.1615239530801773,0.0010779440635815263,0.0008685969514772296,0.0014846553094685078,0.0010627219453454018,0.24163348972797394,0.0025476545561105013,0.002011645585298538,0.0017883043037727475,0.002622682834044099,0.00956389307975769,0.0015816070372238755,0.0021747674327343702,0.28044864535331726,0.007044732104986906,0.7125065922737122,0.1615239530801773,0.00562172569334507,0.005132515914738178,0.24163348972797394,0.4789568781852722,0.7054618601687253
macron2023_c006,macron2023,macron,en,2023-12-31,new_year_address,6,80,71,0.038625992834568024,0.0010041752830147743,0.0015023512532934546,0.01605244167149067,0.16936025023460388,0.0033534518443048,0.0036090498324483633,0.08910618722438812,0.0004677980614360422,0.007518486585468054,0.0004972326569259167,0.0005323091754689813,0.00026339973555877805,0.0009220928186550736,0.007252065930515528,0.022372357547283173,0.0007981992093846202,0.0005459891399368644,0.005541612394154072,0.0013596111675724387,0.0024736502673476934,0.006021135952323675,0.0007691401406191289,0.9107041358947754,0.0011582485167309642,0.005776647012680769,0.0006631077849306166,0.0005924199358560145,0.06608749181032181,0.0054748933762311935,0.9284375905990601,0.9107041358947754,0.0015023512532934546,0.0036090498324483633,0.01605244167149067,0.038625992834568024,0.9229626972228289
macron2023_c007,macron2023,macron,en,2023-12-31,new_year_address,7,156,133,0.39584484696388245,0.001501644728705287,0.002629538532346487,0.02933277003467083,0.3435792326927185,0.004858357831835747,0.003671832149848342,0.027661237865686417,0.0007264016894623637,0.004836703650653362,0.00044789633830077946,0.0027556023560464382,0.0010078157065436244,0.0008517136448062956,0.0026988391764461994,0.2653024196624756,0.0009409869671799242,0.0010338017018511891,0.007490294985473156,0.0008669688832014799,0.051959387958049774,0.03661416098475456,0.0011686389334499836,0.006839060224592686,0.0010368387447670102,0.005135407205671072,0.0005469800671562552,0.0007911393768154085,0.20706942677497864,0.010664732195436954,0.782265841960907,0.3435792326927185,0.0027556023560464382,0.004858357831835747,0.051959387958049774,0.39584484696388245,0.77160110976547
macron2023_c008,macron2023,macron,en,2023-12-31,new_year_address,8,154,124,0.33208414912223816,0.00112362380605191,0.003765889210626483,0.02035895735025406,0.33168771862983704,0.006044739857316017,0.004412421025335789,0.036437973380088806,0.0004045993264298886,0.0023001935333013535,0.0002936969103757292,0.0009377527749165893,0.0006204625824466348,0.0005764205125160515,0.0025213882327079773,0.2078787088394165,0.0009480344597250223,0.0009193600271828473,0.0034363362938165665,0.0007741849985904992,0.16093651950359344,0.01481394749134779,0.001624335185624659,0.0032390684355050325,0.0012306174030527472,0.0077276877127587795,0.0006990379770286381,0.0022145460825413465,0.5255885720252991,0.021611006930470467,0.452800452709198,0.33168771862983704,0.003765889210626483,0.006044739857316017,0.16093651950359344,0.33208414912223816,0.43118944577872753
macron2023_c009,macron2023,macron,en,2023-12-31,new_year_address,9,90,77,0.23539936542510986,0.0009073901455849409,0.002849443582817912,0.017343096435070038,0.3820510506629944,0.006384239532053471,0.006219226401299238,0.08090914040803909,0.0004497855552472174,0.0020379219204187393,0.00031239117379300296,0.0009408955229446292,0.00042561430018395185,0.0006599462940357625,0.0022480622865259647,0.33896440267562866,0.0009881524601951241,0.001297863433137536,0.0056584677658975124,0.0009317426010966301,0.1016216054558754,0.01958087459206581,0.0017088684253394604,0.006611257325857878,0.001428213668987155,0.007030236069113016,0.0005763842491433024,0.00198925519362092,0.2327195256948471,0.00999548938125372,0.7572849988937378,0.3820510506629944,0.002849443582817912,0.006384239532053471,0.1016216054558754,0.23539936542510986,0.7472895095124841
macron2023_c010,macron2023,macron,en,2023-12-31,new_year_address,10,145,118,0.11130732297897339,0.0015540783060714602,0.00515341479331255,0.01448038499802351,0.2106664478778839,0.007411845959722996,0.006153021473437548,0.05705845355987549,0.0005805948167107999,0.002043574582785368,0.0004564174741972238,0.0013284145388752222,0.0006022441666573286,0.0010641762055456638,0.00351356971077621,0.6488818526268005,0.001147103263065219,0.0015955370618030429,0.004901140928268433,0.0015334623167291284,0.24629445374011993,0.015917301177978516,0.0018123637419193983,0.007094664499163628,0.0014738102909177542,0.010822301730513573,0.0008183370810002089,0.002484873402863741,0.18672427535057068,0.011334306560456753,0.8019413948059082,0.6488818526268005,0.00515341479331255,0.007411845959722996,0.24629445374011993,0.11130732297897339,0.7906070882454515
macron2023_c011,macron2023,macron,en,2023-12-31,new_year_address,11,149,111,0.2704336941242218,0.0009007190237753093,0.0031037249136716127,0.01535946223884821,0.2519790232181549,0.003991961479187012,0.0042754122987389565,0.029988322407007217,0.00033948232885450125,0.0016899212496355176,0.00027784015401266515,0.0009268161375075579,0.0004651052877306938,0.0006127607193775475,0.003133959835395217,0.4235258102416992,0.0007867102976888418,0.0007702872972004116,0.0025363354943692684,0.0010362614411860704,0.12574003636837006,0.0090998075902462,0.0014898414956405759,0.0032085715793073177,0.0015554337296634912,0.008810167200863361,0.0010508972918614745,0.0025528958067297935,0.2111228108406067,0.008354281075298786,0.780522882938385,0.4235258102416992,0.0031037249136716127,0.0042754122987389565,0.12574003636837006,0.2704336941242218,0.7721686018630862
macron2023_c012,macron2023,macron,en,2023-12-31,new_year_address,12,160,135,0.3003876805305481,0.001325093093328178,0.0033051902428269386,0.019241081550717354,0.39266565442085266,0.008587542921304703,0.013490036129951477,0.047304898500442505,0.0006012345547787845,0.002955046482384205,0.00033253704896196723,0.0012502575991675258,0.0006313177291303873,0.0008585548494011164,0.001752297393977642,0.36965104937553406,0.0007808968075551093,0.0019907590467482805,0.005692566744983196,0.0007475148886442184,0.05865582451224327,0.08954409509897232,0.0016988629940897226,0.006037132348865271,0.0015313427429646254,0.004919619765132666,0.00040743386489339173,0.0018753338372334838,0.35645729303359985,0.014375675469636917,0.6291670203208923,0.39266565442085266,0.0033051902428269386,0.013490036129951477,0.05865582451224327,0.3003876805305481,0.6147913448512554
macron2023_c013,macron2023,macron,en,2023-12-31,new_year_address,13,145,127,0.35178157687187195,0.002493959851562977,0.007280074059963226,0.026008732616901398,0.13335517048835754,0.008851144462823868,0.012301226146519184,0.003852441906929016,0.0005813910975120962,0.0006062865722924471,0.0006261447560973465,0.005062952172011137,0.0020246522035449743,0.0014755572192370892,0.000849490868858993,0.1579267829656601,0.0018841181881725788,0.0028564336244016886,0.0005109371268190444,0.001448873314075172,0.016058247536420822,0.009927598759531975,0.003116092411801219,0.0007952159503474832,0.2472633272409439,0.0017527887830510736,0.00044275648542679846,0.10351983457803726,0.6276761293411255,0.030851060524582863,0.3414728343486786,0.1579267829656601,0.007280074059963226,0.012301226146519184,0.2472633272409439,0.35178157687187195,0.3106217738240957
macron2023_c014,macron2023,macron,en,2023-12-31,new_year_address,14,120,94,0.09506888687610626,0.002715934766456485,0.00653623603284359,0.02024472877383232,0.18665474653244019,0.00838674046099186,0.004358817357569933,0.28561851382255554,0.0025572585873305798,0.02340574935078621,0.0011917278170585632,0.0023774222936481237,0.001700422028079629,0.0022171081509441137,0.06896273046731949,0.5375905632972717,0.001139892847277224,0.002707217587158084,0.11991175264120102,0.0061860354617238045,0.1062317043542862,0.028236636891961098,0.0021155010908842087,0.02817627228796482,0.0012006115866824985,0.07353571057319641,0.0014122388092800975,0.0012706727720797062,0.0234150942414999,0.0024303931277245283,0.9741544723510742,0.5375905632972717,0.00653623603284359,0.00838674046099186,0.1062317043542862,0.09506888687610626,0.9717240792233497
macron2023_c015,macron2023,macron,en,2023-12-31,new_year_address,15,89,71,0.14830747246742249,0.0051530408672988415,0.005955417640507221,0.049477819353342056,0.07839873433113098,0.0075397188775241375,0.0027032378129661083,0.16026441752910614,0.00458577461540699,0.04679670184850693,0.0035905337426811457,0.005003981292247772,0.003950023092329502,0.0025630483869463205,0.20203422009944916,0.07677415013313293,0.0016350641380995512,0.0029896574560552835,0.21710380911827087,0.009930669330060482,0.03961851820349693,0.012938931584358215,0.0016864110948517919,0.02648782916367054,0.001241466379724443,0.12536446750164032,0.002390567446127534,0.0008097575046122074,0.05486775562167168,0.002596293343231082,0.9425359964370728,0.21710380911827087,0.005955417640507221,0.0075397188775241375,0.049477819353342056,0.14830747246742249,0.9399397030938417
macron2023_c016,macron2023,macron,en,2023-12-31,new_year_address,16,110,80,0.13574495911598206,0.0038513385225087404,0.007678014691919088,0.03127306327223778,0.11639033257961273,0.010466018691658974,0.0028119427151978016,0.11636365950107574,0.0029419620987027884,0.02669796720147133,0.0036885398440063,0.0037834439426660538,0.0033600875176489353,0.002456307876855135,0.12274426221847534,0.11665812879800797,0.0020850570872426033,0.0037250409368425608,0.15590722858905792,0.007206007372587919,0.07819820195436478,0.01003971602767706,0.0018394301878288388,0.013345185667276382,0.0011614790419116616,0.16288000345230103,0.0025508676189929247,0.001209716429002583,0.08334122598171234,0.0022874039132148027,0.9143714308738708,0.16288000345230103,0.007678014691919088,0.010466018691658974,0.07819820195436478,0.13574495911598206,0.912084026960656
macron2023_c017,macron2023,macron,en,2023-12-31,new_year_address,17,143,119,0.21132002770900726,0.0024957337882369757,0.007368238177150488,0.05920659378170967,0.30072277784347534,0.012899776920676231,0.008037376217544079,0.2778126001358032,0.0026238220743834972,0.027002403512597084,0.002780841663479805,0.0028970285784453154,0.0017481101676821709,0.0015619202749803662,0.02705233544111252,0.10695963352918625,0.0020303057972341776,0.003095401683822274,0.1995704025030136,0.006470407824963331,0.0238981693983078,0.01164140086621046,0.001102736103348434,0.016864707693457603,0.0011762426001951098,0.03696593642234802,0.0011634196853265166,0.0005873137270100415,0.023475954309105873,0.0024347633589059114,0.9740893244743347,0.30072277784347534,0.007368238177150488,0.012899776920676231,0.05920659378170967,0.21132002770900726,0.9716545611154288
macron2023_c018,macron2023,macron,en,2023-12-31,new_year_address,18,151,120,0.03714088350534439,0.001683567650616169,0.0020922638941556215,0.0045252107083797455,0.12530528008937836,0.0032347652595490217,0.003678886452689767,0.1476774513721466,0.0011215759441256523,0.007383463438600302,0.00031328448676504195,0.0015462839510291815,0.0012645804090425372,0.0018332621548324823,0.046336036175489426,0.7464719414710999,0.0005886906874366105,0.0014175253454595804,0.009408934973180294,0.0018975096754729748,0.15311264991760254,0.23080094158649445,0.017792154103517532,0.06675548851490021,0.0015544469933956861,0.03698364272713661,0.0014945826260372996,0.004111041780561209,0.11378509551286697,0.008097362704575062,0.878117561340332,0.7464719414710999,0.0020922638941556215,0.003678886452689767,0.15311264991760254,0.03714088350534439,0.870020198635757
macron2024_c000,macron2024,macron,en,2024-12-31,new_year_address,0,99,85,0.08864262700080872,0.0010365615598857403,0.0017646242631599307,0.02376355044543743,0.13189560174942017,0.0041214232333004475,0.0035700800362974405,0.25941020250320435,0.0005929594626650214,0.006002915557473898,0.0005930716870352626,0.0006928615039214492,0.00026754988357424736,0.000712414737790823,0.005442415364086628,0.026265598833560944,0.0009339016978628933,0.0006241296068765223,0.014511249028146267,0.001632791361771524,0.003749873023480177,0.005241498816758394,0.0004803995543625206,0.6590635180473328,0.0010957969352602959,0.006434951908886433,0.0005340161733329296,0.0006118030869401991,0.29557374119758606,0.023203905671834946,0.6812223196029663,0.6590635180473328,0.0017646242631599307,0.0041214232333004475,0.02376355044543743,0.08864262700080872,0.6580184139311314
macron2024_c001,macron2024,macron,en,2024-12-31,new_year_address,1,135,104,0.12715499103069305,0.00831635296344757,0.011135929264128208,0.0625666007399559,0.09917036443948746,0.01109253615140915,0.003925858065485954,0.26626861095428467,0.0069395191967487335,0.08396085351705551,0.007596638984978199,0.004926361609250307,0.004933561198413372,0.003342830576002598,0.19369712471961975,0.01780230551958084,0.0020906496793031693,0.004206745885312557,0.34258630871772766,0.012014237232506275,0.010332242585718632,0.011681392788887024,0.0019151088781654835,0.04499652236700058,0.0012046885676681995,0.06887473165988922,0.002033272059634328,0.0005437844665721059,0.061870697885751724,0.0034659935627132654,0.9346632957458496,0.34258630871772766,0.011135929264128208,0.01109253615140915,0.0625666007399559,0.12715499103069305,0.9311973021831363
macron2024_c002,macron2024,macron,en,2024-12-31,new_year_address,2,109,82,0.24510005116462708,0.0014432637253776193,0.0044983453117311,0.02647951804101467,0.2231692671775818,0.004356103017926216,0.003512526396661997,0.5277791023254395,0.0009677440975792706,0.005167958792299032,0.000579317391384393,0.0007757354178465903,0.0003952941915486008,0.0006935036508366466,0.010850716382265091,0.049775462597608566,0.0008184867911040783,0.0009113624109886587,0.03536338731646538,0.003446978284046054,0.018202301114797592,0.004134653136134148,0.0021049329079687595,0.012587828561663628,0.0008257604786194861,0.020684754475951195,0.0006782370619475842,0.0008171515073627234,0.034998632967472076,0.002429124666377902,0.9625722169876099,0.5277791023254395,0.0044983453117311,0.004356103017926216,0.02647951804101467,0.24510005116462708,0.960143092321232
macron2024_c003,macron2024,macron,en,2024-12-31,new_year_address,3,97,79,0.13965414464473724,0.0015419614501297474,0.00425595510751009,0.01585937663912773,0.19796478748321533,0.00546790799126029,0.004133603069931269,0.7041544914245605,0.0010251846397295594,0.004853977356106043,0.000517683569341898,0.0009703148971311748,0.000498311361297965,0.0008829407161101699,0.006045716814696789,0.1807851940393448,0.0008429241715930402,0.0009995668660849333,0.02905711904168129,0.003738208906725049,0.0327114574611187,0.017547553405165672,0.0011088305618613958,0.02238031104207039,0.0010043804068118334,0.017214270308613777,0.0006169663392938673,0.0017441846430301666,0.05901078134775162,0.0051454100757837296,0.9358437657356262,0.7041544914245605,0.00425595510751009,0.00546790799126029,0.0327114574611187,0.13965414464473724,0.9306983556598425
macron2024_c004,macron2024,macron,en,2024-12-31,new_year_address,4,118,94,0.299991637468338,0.2496495395898819,0.08864077925682068,0.04694407805800438,0.2021663635969162,0.008184615522623062,0.010360347107052803,0.023551512509584427,0.007980342954397202,0.008622314780950546,0.001220166333951056,0.003392356913536787,0.005354839377105236,0.007607622537761927,0.002755560213699937,0.02634843997657299,0.0011262916959822178,0.0016732987714931369,0.0031584096141159534,0.0006883902242407203,0.0069602541625499725,0.06154695525765419,0.005581602919846773,0.002474467968568206,0.0016098438063636422,0.001195258810184896,0.00039592981920577586,0.001199700403958559,0.5366417765617371,0.12047871947288513,0.3428794741630554,0.2021663635969162,0.2496495395898819,0.010360347107052803,0.04694407805800438,0.299991637468338,0.2224007546901703
macron2024_c005,macron2024,macron,en,2024-12-31,new_year_address,5,129,113,0.11534303426742554,0.03184498846530914,0.04484410583972931,0.09835592657327652,0.6239474415779114,0.015690794214606285,0.0144217349588871,0.008775968104600906,0.0019437620649114251,0.014748860150575638,0.0027098930440843105,0.00875405315309763,0.017923302948474884,0.006384626496583223,0.0038873706944286823,0.026752663776278496,0.0015514401020482183,0.0015367943560704589,0.0027330820448696613,0.0006788090104237199,0.003790096612647176,0.02974400483071804,0.0027171969413757324,0.001887324033305049,0.0051632956601679325,0.0015069879591464996,0.0009341220720671117,0.001482284045778215,0.3380846679210663,0.6456701159477234,0.016245242208242416,0.6239474415779114,0.04484410583972931,0.015690794214606285,0.09835592657327652,0.11534303426742554,-0.629424873739481
macron2024_c006,macron2024,macron,en,2024-12-31,new_year_address,6,111,90,0.023699846118688583,0.0024054697714746,0.00141038466244936,0.004158719442784786,0.11222730576992035,0.00498045003041625,0.0066259391605854034,0.08548275381326675,0.0012560765026137233,0.007827349938452244,0.00040668901056051254,0.0011820016661658883,0.0006879013380967081,0.003834628267213702,0.005886872764676809,0.10820432752370834,0.001026734709739685,0.0015331520698964596,0.0034497769083827734,0.0007405850337818265,0.024066338315606117,0.2476072907447815,0.004958352539688349,0.8757889866828918,0.0012597661698237062,0.004367962945252657,0.0007181802648119628,0.0017337094759568572,0.5421462655067444,0.017987888306379318,0.4398658275604248,0.8757889866828918,0.003834628267213702,0.0066259391605854034,0.024066338315606117,0.023699846118688583,0.4218779392540455
macron2024_c007,macron2024,macron,en,2024-12-31,new_year_address,7,105,88,0.05165160819888115,0.0015248270938172936,0.0036266723182052374,0.007154292427003384,0.07639726996421814,0.005609272979199886,0.005771388299763203,0.038697075098752975,0.0006518898881040514,0.0013173078186810017,0.000397014751797542,0.0015395397786051035,0.0006741787074133754,0.0020088874734938145,0.003527100430801511,0.8939803242683411,0.0011814356548711658,0.0024038178380578756,0.002744655590504408,0.001914077321998775,0.12792415916919708,0.07328963279724121,0.006522529758512974,0.014992176555097103,0.002021718304604292,0.005883840844035149,0.0012766431318596005,0.003086296608671546,0.13566330075263977,0.013264376670122147,0.8510723114013672,0.8939803242683411,0.0036266723182052374,0.005771388299763203,0.12792415916919708,0.05165160819888115,0.837807934731245
