leader,framing,metric,point,ci_low,ci_high,boot_sd,n_speeches
merkel,conflict_threat_framing,rate,0.11458333333333333,0.03125,0.1944444477558136,0.03848971799015999,4
merkel,cooperation_solidarity_framing,rate,0.3888888888888889,0.1805555522441864,0.6736111044883728,0.12408812344074249,4
merkel,past_orientation,rate,0.12152777777777778,0.03125,0.2152777761220932,0.04557037726044655,4
merkel,future_orientation,rate,0.12152777777777778,0.03125,0.2152777761220932,0.04557037726044655,4
merkel,us_vs_them,rate,0.2326388888888889,0.0833333358168602,0.3541666567325592,0.07209456712007523,4
merkel,gratitude_recognition,rate,0.14930555555555555,0.0555555559694767,0.2430555522441864,0.049747418612241745,4
merkel,promises_commitments,rate,0.12152777777777778,0.03125,0.2152777761220932,0.04557037726044655,4
putin,conflict_threat_framing,rate,0.19696969696969696,0.0,0.39393940567970276,0.09958671778440475,4
putin,cooperation_solidarity_framing,rate,0.39734848484848484,0.2613636255264282,0.5689772963523865,0.08614163845777512,4
putin,past_orientation,rate,0.43446969696969695,0.26363635063171387,0.6458333134651184,0.10156373679637909,4
putin,future_orientation,rate,0.3037878787878788,0.19090908765792847,0.42500001192092896,0.06337357312440872,4
putin,us_vs_them,rate,0.19772727272727275,0.04545454680919647,0.3984090983867645,0.09797686338424683,4
putin,gratitude_recognition,rate,0.5818181818181818,0.5,0.6704545617103577,0.046547211706638336,4
putin,promises_commitments,rate,0.09166666666666665,0.0,0.18333333730697632,0.046087149530649185,4
trump,conflict_threat_framing,rate,0.6488095238095238,0.3214285671710968,1.0,0.1624998301267624,3
trump,cooperation_solidarity_framing,rate,0.16964285714285712,0.0,0.4375,0.10987363755702972,3
trump,past_orientation,rate,0.2589285714285714,0.0625,0.5,0.10479849576950073,3
trump,future_orientation,rate,0.09523809523809523,0.0,0.25,0.0632924810051918,3
trump,us_vs_them,rate,0.6547619047619048,0.4642857015132904,1.0,0.14021848142147064,3
trump,gratitude_recognition,rate,0.28869047619047616,0.0,0.4375,0.11879000812768936,3
trump,promises_commitments,rate,0.4553571428571428,0.1785714328289032,0.6875,0.12161558121442795,3
erdogan,conflict_threat_framing,cos,0.41171459889438333,0.38302144408226013,0.4438086748123169,0.01533507276326418,5
erdogan,cooperation_solidarity_framing,cos,0.3902759917619048,0.3602342903614044,0.42244410514831543,0.016429204493761063,5
erdogan,past_orientation,cos,0.41044201134554326,0.3771170675754547,0.4344401955604553,0.014769461937248707,5
erdogan,future_orientation,cos,0.4548284298205128,0.41084757447242737,0.4883740544319153,0.021380212157964706,5
erdogan,us_vs_them,cos,0.3694803964175824,0.352713018655777,0.39442193508148193,0.011173980310559273,5
erdogan,gratitude_recognition,cos,0.4067490043363858,0.3733684718608856,0.4264899790287018,0.015208370052278042,5
erdogan,promises_commitments,cos,0.4214594375213675,0.3920303285121918,0.44431793689727783,0.013300761580467224,5
macron,conflict_threat_framing,cos,0.3992685959844757,0.3869376480579376,0.41413918137550354,0.007137554232031107,4
macron,cooperation_solidarity_framing,cos,0.3941432272862076,0.37893036007881165,0.40532106161117554,0.006816423498094082,4
macron,past_orientation,cos,0.4003433044292154,0.38717523217201233,0.41351136565208435,0.0066621629521250725,4
macron,future_orientation,cos,0.4709810061944023,0.46436038613319397,0.4778726100921631,0.003379363799467683,4
macron,us_vs_them,cos,0.35430107411594225,0.34242478013038635,0.36531803011894226,0.006105927750468254,4
macron,gratitude_recognition,cos,0.4134926363270121,0.4053025543689728,0.42332008481025696,0.004873211029917002,4
macron,promises_commitments,cos,0.44393852841941256,0.43868499994277954,0.45088160037994385,0.003227893728762865,4
merkel,conflict_threat_framing,cos,0.40132564920138886,0.3815915584564209,0.4210597276687622,0.009761454537510872,4
merkel,cooperation_solidarity_framing,cos,0.4123595436805556,0.39856112003326416,0.4315762221813202,0.008170702494680882,4
merkel,past_orientation,cos,0.37334068760416667,0.3527662456035614,0.3992688059806824,0.012786691077053547,4
merkel,future_orientation,cos,0.4304493702430556,0.407755970954895,0.4501258134841919,0.010328750126063824,4
merkel,us_vs_them,cos,0.37277617149305553,0.35216885805130005,0.38800156116485596,0.009486589580774307,4
merkel,gratitude_recognition,cos,0.4042197744791666,0.3968975245952606,0.4160377085208893,0.0050324066542088985,4
merkel,promises_commitments,cos,0.41363712517361106,0.39461928606033325,0.4299195110797882,0.008613013662397861,4
putin,conflict_threat_framing,cos,0.41741893184090906,0.40725669264793396,0.4319384694099426,0.006442456040531397,4
putin,cooperation_solidarity_framing,cos,0.42061589429166657,0.40180504322052,0.43502435088157654,0.009031460620462894,4
putin,past_orientation,cos,0.4459053374469697,0.4319678843021393,0.46644100546836853,0.00934925302863121,4
putin,future_orientation,cos,0.4668449083333333,0.44069957733154297,0.49299025535583496,0.013878099620342255,4
putin,us_vs_them,cos,0.38642484029545454,0.37569376826286316,0.3973478376865387,0.005498052574694157,4
putin,gratitude_recognition,cos,0.47483049851893944,0.46705564856529236,0.4829425811767578,0.004240286070853472,4
putin,promises_commitments,cos,0.40723275954924243,0.39857372641563416,0.4170195460319519,0.00460423668846488,4
trump,conflict_threat_framing,cos,0.4527923947916667,0.415855348110199,0.4768572449684143,0.015409436076879501,3
trump,cooperation_solidarity_framing,cos,0.40170830017857145,0.3775283694267273,0.43609312176704407,0.014339410699903965,3
trump,past_orientation,cos,0.4050748006547619,0.3913893401622772,0.4127368628978729,0.0056380173191428185,3
trump,future_orientation,cos,0.43989475535714284,0.409257709980011,0.475591778755188,0.015720507130026817,3
trump,us_vs_them,cos,0.43833943898809524,0.40517038106918335,0.49000686407089233,0.021242056041955948,3
trump,gratitude_recognition,cos,0.43724361107142845,0.40494099259376526,0.45708373188972473,0.013373683206737041,3
trump,promises_commitments,cos,0.4619151651190476,0.4260904788970947,0.49286454916000366,0.015892736613750458,3
erdogan,conflict_threat_framing,nli,0.10882238819405061,0.08726583421230316,0.14479434490203857,0.016094954684376717,5
erdogan,cooperation_solidarity_framing,nli,0.35073057471695723,0.2455550879240036,0.45590606331825256,0.05452661216259003,5
erdogan,past_orientation,nli,0.6478448064672101,0.5019457936286926,0.7833743095397949,0.07156752049922943,5
erdogan,future_orientation,nli,0.5997028558427107,0.47006770968437195,0.7295569777488708,0.06489810347557068,5
erdogan,us_vs_them,nli,0.5100800462566936,0.35020917654037476,0.6529563069343567,0.07438196241855621,5
erdogan,gratitude_recognition,nli,0.7069913727291647,0.4974425733089447,0.8943066000938416,0.10182125121355057,5
erdogan,promises_commitments,nli,0.8966542310887669,0.7830730676651001,0.9715577960014343,0.0511331669986248,5
macron,conflict_threat_framing,nli,0.08146434423301924,0.0592770017683506,0.10107852518558502,0.010777309536933899,4
macron,cooperation_solidarity_framing,nli,0.35829845521077325,0.27563074231147766,0.4245009422302246,0.039449673146009445,4
macron,past_orientation,nli,0.5253979553141808,0.4485565423965454,0.6022393703460693,0.041684068739414215,4
macron,future_orientation,nli,0.7142525835350068,0.6784305572509766,0.7500746250152588,0.018763083964586258,4
macron,us_vs_them,nli,0.49155980711911906,0.422600656747818,0.5558592081069946,0.03249761834740639,4
macron,gratitude_recognition,nli,0.8209906937984077,0.7821873426437378,0.8570772409439087,0.01861705258488655,4
macron,promises_commitments,nli,0.9231564117382958,0.8652185201644897,0.9755661487579346,0.028005141764879227,4
merkel,conflict_threat_framing,nli,0.035341186532013874,0.00286118290387094,0.09632135927677155,0.02628992311656475,4
merkel,cooperation_solidarity_framing,nli,0.44224307255718753,0.3362027704715729,0.5482833981513977,0.05339854955673218,4
merkel,past_orientation,nli,0.5384151113311111,0.4102459251880646,0.627324104309082,0.05686882510781288,4
merkel,future_orientation,nli,0.34721870614111106,0.23183704912662506,0.46260035037994385,0.05789519101381302,4
merkel,us_vs_them,nli,0.5032340675143749,0.2995910048484802,0.7053091526031494,0.09672471880912781,4
merkel,gratitude_recognition,nli,0.6675746204618055,0.5221574902534485,0.7860448956489563,0.06583334505558014,4
merkel,promises_commitments,nli,0.9168112016944444,0.8443971872329712,0.9892252087593079,0.039443086832761765,4
putin,conflict_threat_framing,nli,0.037922081323117404,0.00499568460509181,0.07235901802778244,0.018026242032647133,4
putin,cooperation_solidarity_framing,nli,0.4065301898238636,0.29729413986206055,0.5368190407752991,0.06660738587379456,4
putin,past_orientation,nli,0.5280242541373636,0.45728152990341187,0.5987669825553894,0.03986205905675888,4
putin,future_orientation,nli,0.6115686453975379,0.3666381239891052,0.8716287016868591,0.1226741224527359,4
putin,us_vs_them,nli,0.2528709857457575,0.1307162344455719,0.41226115822792053,0.06843781471252441,4
putin,gratitude_recognition,nli,0.9467988935757576,0.8826844692230225,0.9859982132911682,0.026744026690721512,4
