chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,token_count,word_count,emo_admiration,emo_gratitude,emo_neutral,emo_approval,emo_realization,emo_pride,emo_excitement,emo_joy,emo_optimism,emo_relief,emo_surprise,emo_annoyance,emo_caring,emo_disappointment,emo_disapproval,emo_desire,emo_sadness,emo_embarrassment,emo_love,emo_fear,emo_grief,emo_confusion,emo_disgust,emo_anger,emo_remorse,emo_amusement,emo_nervousness,emo_curiosity,sent_positive,sent_neutral,sent_negative,fam_affiliative_positive,fam_threat_negative,fam_hostility,fam_cognitive_other,fam_neutral,valence
merkel2_c007,merkel2,merkel,en,2017-12-31,new_year_address,7,113,95,0.07045543938875198,0.8736028671264648,0.04647272452712059,0.06900942325592041,0.009886289946734905,0.005996929481625557,0.01971992664039135,0.008567317388951778,0.14068485796451569,0.005035968031734228,0.0019833201076835394,0.0025150857400149107,0.013040469028055668,0.0011246496578678489,0.002235646126791835,0.02720203809440136,0.0009325497667305171,0.0003093450504820794,0.0007898791809566319,0.0008853513281792402,0.0004992142203263938,0.0018645633244886994,0.0006601723725907505,0.0005819774232804775,0.0007680744165554643,0.0008099040715023875,0.00046337791718542576,0.0018655749736353755,0.9286547303199768,0.06790344417095184,0.0034418045543134212,0.8736028671264648,0.0011246496578678489,0.0025150857400149107,0.02720203809440136,0.04647272452712059,0.9252129257656634
merkel2_c008,merkel2,merkel,en,2017-12-31,new_year_address,8,91,84,0.021810613572597504,0.0013238316169008613,0.2451900839805603,0.15978200733661652,0.010600038804113865,0.001162874512374401,0.009486246854066849,0.0017471254104748368,0.44178396463394165,0.0008001495734788477,0.002100226702168584,0.0029818022157996893,0.01328509021550417,0.0034453130792826414,0.004750858061015606,0.15615642070770264,0.0011575404787436128,0.00026411720318719745,0.0030598831363022327,0.001872596680186689,0.0004247145261615515,0.015307338908314705,0.0007502621156163514,0.0009633220033720136,0.0007093366584740579,0.0005882938276045024,0.0009461349691264331,0.03848428279161453,0.47704800963401794,0.5062873959541321,0.016664549708366394,0.44178396463394165,0.0034453130792826414,0.004750858061015606,0.15615642070770264,0.2451900839805603,0.46038345992565155
merkel2_c009,merkel2,merkel,en,2017-12-31,new_year_address,9,165,133,0.06608665734529495,0.08939386904239655,0.0547134131193161,0.08405282348394394,0.004414099734276533,0.00404723733663559,0.009734757244586945,0.00813040230423212,0.2863500416278839,0.004712146241217852,0.0009520181338302791,0.006083392072468996,0.3452056646347046,0.002326793735846877,0.004519118927419186,0.484279990196228,0.0022599503863602877,0.0003945752396248281,0.012980321422219276,0.0013340432196855545,0.0011765856761485338,0.0011415776098147035,0.0012324308045208454,0.0017481825780123472,0.002808429766446352,0.0010651302291080356,0.0012891605729237199,0.0043138377368450165,0.703419029712677,0.2801782786846161,0.01640266925096512,0.3452056646347046,0.002808429766446352,0.006083392072468996,0.484279990196228,0.0547134131193161,0.6870163604617119
merkel2020_c000,merkel2020,merkel,en,2019-12-31,new_year_address,0,93,77,0.13460291922092438,0.019683828577399254,0.07827111333608627,0.24513088166713715,0.014836066402494907,0.009176405146718025,0.018047120422124863,0.0141194062307477,0.7896925210952759,0.004523647017776966,0.0031950122211128473,0.00386298936791718,0.023135319352149963,0.0028976472094655037,0.0038296699058264494,0.03824480250477791,0.000997989671304822,0.0003431452496442944,0.0020145645830780268,0.001684429356828332,0.0006361648556776345,0.002015970414504409,0.0006713213515467942,0.0009018195560202003,0.0006819535046815872,0.0013667504535987973,0.0007356194546446204,0.001673193764872849,0.9680882096290588,0.02974316105246544,0.0021686707623302937,0.7896925210952759,0.0028976472094655037,0.00386298936791718,0.03824480250477791,0.07827111333608627,0.9659195388667285
merkel2020_c001,merkel2020,merkel,en,2019-12-31,new_year_address,1,146,122,0.20942896604537964,0.014134754426777363,0.0657225027680397,0.08747441321611404,0.020009977743029594,0.013559584505856037,0.10354774445295334,0.020905058830976486,0.4389505386352539,0.005974569823592901,0.016367902979254723,0.00414787232875824,0.011042099446058273,0.003765175584703684,0.002246454358100891,0.26495465636253357,0.0019958377815783024,0.0005315719754435122,0.0013921207282692194,0.0023807690013200045,0.0011937887175008655,0.0011773485457524657,0.0009761726832948625,0.0010340838925912976,0.0008245378849096596,0.0014478277880698442,0.0011973715154454112,0.004077971447259188,0.9597749710083008,0.0372767299413681,0.002948303008452058,0.4389505386352539,0.003765175584703684,0.00414787232875824,0.26495465636253357,0.0657225027680397,0.9568266679998487
merkel2020_c002,merkel2020,merkel,en,2019-12-31,new_year_address,2,122,104,0.016206003725528717,0.0027488060295581818,0.16826121509075165,0.31968584656715393,0.02502213977277279,0.0021460840944200754,0.0034406990744173527,0.0010784739861264825,0.3686612844467163,0.002629548544064164,0.0008005824056454003,0.006753876805305481,0.04698891192674637,0.007667931262403727,0.011910997331142426,0.04645611718297005,0.004716271534562111,0.0006192791624926031,0.0016247559105977416,0.01757008396089077,0.0009117867448367178,0.002044736174866557,0.0016230606706812978,0.0012392421485856175,0.0014567465987056494,0.0004225157026667148,0.0034173212479799986,0.0014166778419166803,0.46008217334747314,0.502446174621582,0.03747166693210602,0.3686612844467163,0.01757008396089077,0.011910997331142426,0.04645611718297005,0.16826121509075165,0.4226105064153671
merkel2020_c003,merkel2020,merkel,en,2019-12-31,new_year_address,3,179,157,0.01163796242326498,0.0023765696678310633,0.34264758229255676,0.3625815212726593,0.13785099983215332,0.0031000461895018816,0.001137161860242486,0.001743414206430316,0.09856494516134262,0.007173767313361168,0.0008746251696720719,0.005267241969704628,0.014884322881698608,0.016958698630332947,0.011917908675968647,0.011609086766839027,0.014795476570725441,0.0012796035734936595,0.0014650485245510936,0.012060015462338924,0.0017759359907358885,0.003357561072334647,0.0013066584942862391,0.0007790075032971799,0.002572628203779459,0.0005654758424498141,0.004635199438780546,0.0008139759884215891,0.07651595771312714,0.6979116201400757,0.22557243704795837,0.3625815212726593,0.016958698630332947,0.011917908675968647,0.13785099983215332,0.34264758229255676,-0.14905647933483124
merkel2020_c004,merkel2020,merkel,en,2019-12-31,new_year_address,4,152,126,0.4490334689617157,0.07445365190505981,0.14977486431598663,0.40909820795059204,0.02189544215798378,0.010626256465911865,0.0037392904050648212,0.002109111752361059,0.12740837037563324,0.003969859331846237,0.0012471885420382023,0.0033406137954443693,0.03355038911104202,0.0019816954154521227,0.0061858599074184895,0.007269568275660276,0.000942965445574373,0.00035004690289497375,0.0018712914315983653,0.0008002201211638749,0.0005797217017970979,0.0014060013927519321,0.0007153725018724799,0.0007667898898944259,0.0010733118979260325,0.00037504974170587957,0.0003063032345380634,0.0012934966944158077,0.8188244700431824,0.1729699969291687,0.008205555379390717,0.4490334689617157,0.0019816954154521227,0.0061858599074184895,0.02189544215798378,0.14977486431598663,0.8106189146637917
merkel2020_c005,merkel2020,merkel,en,2019-12-31,new_year_address,5,82,68,0.023506516590714455,0.9440153241157532,0.03360234573483467,0.1052718535065651,0.008885160088539124,0.002009739400818944,0.0017520723631605506,0.0016126264818012714,0.016880953684449196,0.0036679478362202644,0.0005125897587276995,0.008785797283053398,0.012544511817395687,0.0017166252946481109,0.008988206274807453,0.003189370734617114,0.0017767669633030891,0.0006673812167719007,0.0009790665935724974,0.0008709132671356201,0.000538661377504468,0.0013986636186018586,0.0014860591618344188,0.0019844709895551205,0.0021330632735043764,0.0005052294000051916,0.00027886824682354927,0.0006637805490754545,0.7979103922843933,0.18226246535778046,0.019827144220471382,0.9440153241157532,0.0021330632735043764,0.008988206274807453,0.008885160088539124,0.03360234573483467,0.7780832480639219
merkel2020_c006,merkel2020,merkel,en,2019-12-31,new_year_address,6,99,88,0.06957580149173737,0.9561018347740173,0.027128932997584343,0.09346070885658264,0.010627131909132004,0.0031518645118921995,0.004045388661324978,0.0037375399842858315,0.05509883537888527,0.004422587808221579,0.0012981026666238904,0.0030820858664810658,0.008907985873520374,0.001516762305982411,0.0038565434515476227,0.004790220409631729,0.0011701370822265744,0.00038418147596530616,0.0009944119956344366,0.0006016375264152884,0.0004783932236023247,0.0016534625319764018,0.0007844416541047394,0.0006221549701876938,0.0011944774305447936,0.0005317330942489207,0.0002572611556388438,0.0008181796292774379,0.9203650951385498,0.07009828835725784,0.00953663606196642,0.9561018347740173,0.001516762305982411,0.0038565434515476227,0.010627131909132004,0.027128932997584343,0.9108284590765834
merkel2020_c007,merkel2020,merkel,en,2019-12-31,new_year_address,7,98,91,0.018787164241075516,0.0012101710308343172,0.3120194375514984,0.3595883548259735,0.03316814824938774,0.0017975192749872804,0.005637509748339653,0.002454866422340274,0.3162849247455597,0.0019221944967284799,0.0010560608934611082,0.004189610481262207,0.010934543795883656,0.0055860192514956,0.007504313252866268,0.10262662917375565,0.0012776940129697323,0.0003159085172228515,0.002615208737552166,0.0009283029939979315,0.0003904825134668499,0.0028165364637970924,0.000763631658628583,0.0006154780276119709,0.0007023701327852905,0.0006968745728954673,0.0006892757955938578,0.0032062209211289883,0.5487335324287415,0.43507397174835205,0.0161924846470356,0.3595883548259735,0.0055860192514956,0.007504313252866268,0.10262662917375565,0.3120194375514984,0.5325410477817059
merkel2020_c008,merkel2020,merkel,en,2019-12-31,new_year_address,8,123,103,0.08168388903141022,0.8196203708648682,0.0148644233122468,0.048281483352184296,0.006318473722785711,0.0069366698153316975,0.03550717979669571,0.018336907029151917,0.5645901560783386,0.009891747497022152,0.006591154262423515,0.00377091858536005,0.18687908351421356,0.0019093587761744857,0.003079925663769245,0.122988261282444,0.002162440214306116,0.0004457056929823011,0.005572947207838297,0.0022739742416888475,0.0015765302814543247,0.0020385445095598698,0.0010090743890032172,0.0013428573729470372,0.0038332866970449686,0.0012460451107472181,0.0016656520310789347,0.005243073217570782,0.9036564230918884,0.09040296077728271,0.00594062777236104,0.8196203708648682,0.0038332866970449686,0.00377091858536005,0.122988261282444,0.0148644233122468,0.8977157953195274
merkel3_c000,merkel3,merkel,en,2018-12-31,new_year_address,0,104,91,0.005812487099319696,0.002462822012603283,0.10777152329683304,0.023526491597294807,0.03549949452280998,0.002477385103702545,0.009710540063679218,0.15583425760269165,0.009615539573132992,0.026130223646759987,0.0024043945595622063,0.01756727509200573,0.015715889632701874,0.16325604915618896,0.008917716331779957,0.009654397144913673,0.5320346355438232,0.0024882489815354347,0.005171843804419041,0.00430423254147172,0.013685300014913082,0.002416846342384815,0.001493142219260335,0.002639466430991888,0.005428410600870848,0.003565611317753792,0.024329062551259995,0.0022821007296442986,0.15350459516048431,0.5433745980262756,0.30312082171440125,0.15583425760269165,0.5320346355438232,0.01756727509200573,0.03549949452280998,0.10777152329683304,-0.14961622655391693
merkel3_c001,merkel3,merkel,en,2018-12-31,new_year_address,1,98,87,0.013532251119613647,0.004198542330414057,0.6141977310180664,0.2910133898258209,0.08904381096363068,0.0015079912263900042,0.0006215720204636455,0.0009294571354985237,0.01931341364979744,0.002513749524950981,0.0007306979387067258,0.01055577676743269,0.0019898887258023024,0.0224442221224308,0.01577064022421837,0.00213406840339303,0.002696024952456355,0.0007546644774265587,0.0009158432367257774,0.00045243484782986343,0.00045394341577775776,0.002198767615482211,0.0012810479383915663,0.0007291053771041334,0.0010319926077499986,0.00035123160341754556,0.0003975726431235671,0.0005733406287617981,0.43353578448295593,0.5398342609405518,0.0266299769282341,0.2910133898258209,0.0224442221224308,0.01577064022421837,0.08904381096363068,0.6141977310180664,0.40690580755472183
merkel3_c002,merkel3,merkel,en,2018-12-31,new_year_address,2,104,93,0.01563308574259281,0.008093921467661858,0.3741467595100403,0.28024423122406006,0.09314467757940292,0.003959719091653824,0.0019724643789231777,0.002822183072566986,0.3817513883113861,0.006785344798117876,0.0016490487614646554,0.006279946770519018,0.012741426937282085,0.017138948664069176,0.023322517052292824,0.012521691620349884,0.0033160154707729816,0.0008729399996809661,0.0008755022427067161,0.0013051050482317805,0.0008608403732068837,0.004558748099952936,0.0006911833770573139,0.0007147459546104074,0.0017857872880995274,0.000539757136721164,0.000984773738309741,0.000969570828601718,0.13364344835281372,0.8228492140769958,0.04350733384490013,0.3817513883113861,0.017138948664069176,0.023322517052292824,0.09314467757940292,0.3741467595100403,0.09013611450791359
merkel3_c003,merkel3,merkel,en,2018-12-31,new_year_address,3,101,89,0.7222411036491394,0.007238606922328472,0.13507269322872162,0.23601652681827545,0.033424749970436096,0.009987921454012394,0.0069497753866016865,0.01018740888684988,0.01018456369638443,0.003062176052480936,0.0019194914493709803,0.003452286357060075,0.0024007977917790413,0.0029175139497965574,0.003225305350497365,0.0014439333463087678,0.0009328857413493097,0.00034883266198448837,0.005081770475953817,0.0005837119533680379,0.0004784281481988728,0.001352459192276001,0.0005823386018164456,0.000734894594643265,0.0002889428869821131,0.0006448817439377308,0.00026960583636537194,0.0008084605797193944,0.7898001074790955,0.2053186595439911,0.004881261382251978,0.7222411036491394,0.0029175139497965574,0.003452286357060075,0.033424749970436096,0.13507269322872162,0.7849188460968435
merkel3_c004,merkel3,merkel,en,2018-12-31,new_year_address,4,160,138,0.32059741020202637,0.005595608148723841,0.1548086702823639,0.43325915932655334,0.09001725167036057,0.00858218688517809,0.0016797147691249847,0.00141389190685004,0.09978798031806946,0.005193525925278664,0.0009142468334175646,0.014614475890994072,0.021744171157479286,0.05306210741400719,0.033128440380096436,0.009338541887700558,0.007262186147272587,0.0015577926533296704,0.003795650554820895,0.002611512551084161,0.0014555230736732483,0.002783536445349455,0.0018065710319206119,0.0017311826813966036,0.002909294096753001,0.0003291897301096469,0.0016563704703003168,0.0010789853986352682,0.1964540183544159,0.5354294776916504,0.26811644434928894,0.43325915932655334,0.05306210741400719,0.033128440380096436,0.09001725167036057,0.1548086702823639,-0.07166242599487305
merkel3_c005,merkel3,merkel,en,2018-12-31,new_year_address,5,87,79,0.015365795232355595,0.0019249775214120746,0.34549787640571594,0.14465759694576263,0.011416557244956493,0.001864566933363676,0.005405146162956953,0.0030643341597169638,0.1032392606139183,0.001554973190650344,0.0005223067128099501,0.006354968063533306,0.009488056413829327,0.00816868245601654,0.0063600256107747555,0.490923136472702,0.003064434975385666,0.0003807897446677089,0.004286420997232199,0.001337190973572433,0.0006011726800352335,0.0022289252374321222,0.0013974611647427082,0.001246928353793919,0.0010196611983701587,0.0006029497599229217,0.0010018240427598357,0.002766026183962822,0.6690098643302917,0.3247167468070984,0.006273328792303801,0.14465759694576263,0.00816868245601654,0.0063600256107747555,0.490923136472702,0.34549787640571594,0.662736535537988
merkel3_c006,merkel3,merkel,en,2018-12-31,new_year_address,6,122,103,0.08303430676460266,0.8400534391403198,0.049072325229644775,0.05801784619688988,0.005930683575570583,0.012071155942976475,0.045326005667448044,0.029042448848485947,0.07137507945299149,0.01039609219878912,0.0019454150460660458,0.003425432601943612,0.03245144337415695,0.0010641072876751423,0.0017995003145188093,0.030796406790614128,0.0010847976664081216,0.0004347015346866101,0.0014964095316827297,0.0008117573452182114,0.0007539772777818143,0.0008014938211999834,0.000770884333178401,0.0007814260316081345,0.001063921139575541,0.0009301295503973961,0.0005770465941168368,0.00113097601570189,0.877586305141449,0.11791188269853592,0.0045018321834504604,0.8400534391403198,0.0010847976664081216,0.003425432601943612,0.030796406790614128,0.049072325229644775,0.8730844729579985
merkel3_c007,merkel3,merkel,en,2018-12-31,new_year_address,7,136,119,0.0691908746957779,0.0034363053273409605,0.32240408658981323,0.38588908314704895,0.027389010414481163,0.005695322994142771,0.004064652137458324,0.0020081764087080956,0.09424152225255966,0.003152392106130719,0.0006073429831303656,0.009401366114616394,0.026796510443091393,0.007625758647918701,0.01165827363729477,0.21164380013942719,0.0025679278187453747,0.0005390591686591506,0.002400559140369296,0.0013424112694337964,0.0007436142768710852,0.0019505760865285993,0.001449035364203155,0.0013135937042534351,0.0009943386539816856,0.0003310964675620198,0.0011789073469117284,0.002095536794513464,0.5449244379997253,0.4402414560317993,0.014834117144346237,0.38588908314704895,0.007625758647918701,0.01165827363729477,0.21164380013942719,0.32240408658981323,0.5300903208553791
merkel3_c008,merkel3,merkel,en,2018-12-31,new_year_address,8,92,82,0.0757436752319336,0.20205380022525787,0.02426980249583721,0.0566985048353672,0.0034126408863812685,0.003985441289842129,0.012749598361551762,0.016261093318462372,0.4828701615333557,0.006201885640621185,0.0012141377665102482,0.004964849445968866,0.5706411004066467,0.0018518443685024977,0.004189608618617058,0.22993186116218567,0.0030066550243645906,0.00038275885162875056,0.0243495125323534,0.0020903930999338627,0.0016827230574563146,0.0017856300109997392,0.0011548090260475874,0.0022429940290749073,0.004126987420022488,0.0015877775149419904,0.0016580185620114207,0.00579093536362052,0.9399876594543457,0.055256735533475876,0.004755611531436443,0.5706411004066467,0.004126987420022488,0.004964849445968866,0.22993186116218567,0.02426980249583721,0.9352320479229093
putin2022_c000,putin2022,putin,en,2022-12-31,new_year_address,0,115,91,0.09474136680364609,0.0053725834004580975,0.33406689763069153,0.26412010192871094,0.0759878009557724,0.01751181297004223,0.004329530056566,0.004527395591139793,0.03456652909517288,0.008997967466711998,0.001421509892679751,0.00969427078962326,0.02233538217842579,0.01991807296872139,0.006552983541041613,0.014115788973867893,0.01943284086883068,0.0011912862537428737,0.011405992321670055,0.002517867134884,0.0026812725700438023,0.0005580547731369734,0.0014597087865695357,0.00218829233199358,0.0024041200522333384,0.00022831610112916678,0.0016592693282291293,0.0003596217429731041,0.6276937127113342,0.3546088933944702,0.01769743487238884,0.26412010192871094,0.01991807296872139,0.00969427078962326,0.0759878009557724,0.33406689763069153,0.6099962778389454
putin2022_c001,putin2022,putin,en,2022-12-31,new_year_address,1,100,85,0.19358417391777039,0.011342907324433327,0.22320003807544708,0.4862547218799591,0.024144403636455536,0.018696069717407227,0.008292222395539284,0.0036285400856286287,0.16225041449069977,0.005465647671371698,0.0009592075948603451,0.00749785965308547,0.0628143697977066,0.0029726913198828697,0.006106622517108917,0.05607769638299942,0.0015359773533418775,0.00045471731573343277,0.0024160936009138823,0.0015495436964556575,0.0008785570971667767,0.0010070196585729718,0.0009595315787009895,0.001637087669223547,0.0008079912513494492,0.00036950220237486064,0.000857349019497633,0.0011000275844708085,0.7581749558448792,0.23325715959072113,0.008567875251173973,0.4862547218799591,0.0029726913198828697,0.00749785965308547,0.05607769638299942,0.22320003807544708,0.7496070805937052
putin2022_c002,putin2022,putin,en,2022-12-31,new_year_address,2,112,96,0.23926134407520294,0.004725446458905935,0.06526608765125275,0.3259936273097992,0.04614545404911041,0.012379184365272522,0.024575086310505867,0.02004830911755562,0.07298220694065094,0.018947666510939598,0.00549790496006608,0.003564495127648115,0.0636616200208664,0.008336677215993404,0.007018023170530796,0.009179852902889252,0.007462384179234505,0.001171589712612331,0.0042523047886788845,0.06559253484010696,0.0024368995800614357,0.02641039341688156,0.0008037094376049936,0.0012005040189251304,0.0016010153340175748,0.0008231821702793241,0.07413757592439651,0.007647376041859388,0.32407620549201965,0.5086625814437866,0.16726121306419373,0.3259936273097992,0.07413757592439651,0.007018023170530796,0.04614545404911041,0.06526608765125275,0.15681499242782593
putin2022_c003,putin2022,putin,en,2022-12-31,new_year_address,3,124,101,0.0019115392351523042,0.0005664968048222363,0.5811527967453003,0.07422419637441635,0.02451460249722004,0.0007130029844120145,0.00042847200529649854,0.0008129358175210655,0.003475432051345706,0.000966222898568958,0.0005039781681261957,0.12928375601768494,0.0031268650200217962,0.027626536786556244,0.17892546951770782,0.0015830690972507,0.006880769040435553,0.0017198657151311636,0.0006880268338136375,0.0013442591298371553,0.0006144663784652948,0.0008127162582240999,0.006013939622789621,0.023820094764232635,0.0005291265551932156,0.0006207718979567289,0.0005554595263674855,0.000309964147163555,0.011407449841499329,0.19290027022361755,0.7956923246383667,0.07422419637441635,0.027626536786556244,0.17892546951770782,0.02451460249722004,0.5811527967453003,-0.7842848747968674
