chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,top_theme_nli
macron2024_c000,macron2024,macron,fr,2024-12-31,new_year_address,0,22,0.0,81,51,0.49698126,0.47529954,0.4555921,-0.00060865283,1.9607843,0.47150776,0.42342547,0.46217105,-0.00604254,0.0,0.44996148,0.38018215,0.36019737,-0.021483153,0.0,0.46465474,0.41137987,0.43256578,-0.008785129,0.0,0.49595612,0.4424194,0.76480263,0.03643909,1.9607843,0.5072894,0.42502284,0.58388156,0.009736329,1.9607843,0.51622,0.429124,0.4819079,0.00056809187,0.0,0.5364144,0.4458061,0.5509868,0.005889356,0.0,0.4322972,0.3785514,0.42269737,-0.006219864,0.5172035,0.4180128,0.7549342,0.040279508,democracy_institutions,0.18092108,0.9996692,0.00021739137,0.0001035056,0.62463707,0.9937648,0.99857855,0.57397693,0.0008009536,0.00030475328,0.9881538,national_identity
macron2024_c001,macron2024,macron,fr,2024-12-31,new_year_address,1,22,0.048,97,59,0.4053897,0.4143709,0.05098684,-0.09220022,0.0,0.39776683,0.3780828,0.044407893,-0.07978347,0.0,0.452289,0.43331808,0.37335527,-0.019155651,0.0,0.43131912,0.39667886,0.16611843,-0.042120755,0.0,0.3978591,0.37812233,0.13651316,-0.061657935,0.0,0.47668594,0.38176668,0.36677632,-0.02086714,0.0,0.56508213,0.48073018,0.8305921,0.04943025,0.0,0.5720918,0.5043307,0.76480263,0.04156679,3.3898306,0.4287568,0.37317216,0.40625,-0.009760261,0.4732359,0.39238852,0.49506578,-0.003688097,crisis_resilience,0.06578946,0.90376234,0.00046734812,0.0028449097,0.017442483,0.0011672309,0.99216896,0.9944988,0.89947516,0.000563675,0.0014866153,crisis_resilience
macron2024_c002,macron2024,macron,fr,2024-12-31,new_year_address,2,22,0.095,154,89,0.5400021,0.5245208,0.7746711,0.04241219,4.494382,0.47159714,0.45268285,0.46875,-0.005953163,0.0,0.42616022,0.3871966,0.21875,-0.04528442,0.0,0.46510294,0.41737288,0.43914473,-0.0083369315,2.247191,0.4384272,0.40662467,0.34375,-0.021089822,0.0,0.48993564,0.40999705,0.44901314,-0.007617444,0.0,0.5002107,0.41760105,0.37993422,-0.015441179,0.0,0.4817092,0.4208923,0.22203948,-0.048815817,0.0,0.42181814,0.36916628,0.36019737,-0.016698927,0.48389828,0.40466797,0.53453946,0.00697428,national_identity,0.30592108,0.99975175,0.01877907,0.000328866,0.9883128,0.0036928533,0.97834337,0.043062966,0.00022254554,0.0028783479,0.93989265,national_identity
macron2024_c003,macron2024,macron,fr,2024-12-31,new_year_address,3,22,0.143,130,72,0.5014831,0.48280352,0.49177632,0.0038931668,2.7777777,0.36349785,0.3702926,0.011513158,-0.114052445,0.0,0.37652427,0.3532068,0.054276317,-0.09492037,0.0,0.3873406,0.37029767,0.03782895,-0.08609927,0.0,0.40507975,0.39604095,0.16940789,-0.05443728,0.0,0.4730668,0.40105274,0.33717105,-0.024486274,0.0,0.45608988,0.39816108,0.13980263,-0.059561998,0.0,0.4759075,0.40426338,0.18585527,-0.054617524,0.0,0.33662814,0.32707006,0.02138158,-0.101888925,0.4419461,0.3765905,0.25493422,-0.034977913,national_identity,0.15460527,0.9854405,0.0007870084,0.00086429267,0.060252324,0.0038693913,0.2620857,0.006837204,0.0011008767,0.0004897656,0.011233708,national_identity
macron2024_c004,macron2024,macron,fr,2024-12-31,new_year_address,4,22,0.19,123,78,0.46671653,0.42159826,0.28782895,-0.030873388,1.2820513,0.39327863,0.3773971,0.03782895,-0.08427167,0.0,0.40958452,0.3588636,0.14309211,-0.061860114,0.0,0.42751405,0.36551145,0.14309211,-0.045925826,1.2820513,0.39583436,0.36579892,0.12335526,-0.063682675,0.0,0.5333942,0.4334134,0.72861844,0.035841137,1.2820513,0.580618,0.46284837,0.8832237,0.06496614,1.2820513,0.5196695,0.45713264,0.41282895,-0.010855556,0.0,0.36423695,0.32844883,0.077302635,-0.07428011,0.51137954,0.44770306,0.7055921,0.034455538,crisis_resilience,0.15460527,0.90808946,0.010529713,0.16184944,0.3210341,0.28841874,0.9968025,0.99448806,0.044722572,0.0012818053,0.86755556,social_solidarity
macron2024_c005,macron2024,macron,fr,2024-12-31,new_year_address,5,22,0.238,86,48,0.45843908,0.48841533,0.25164473,-0.039150834,2.0833333,0.50014514,0.49406227,0.67269737,0.02259484,0.0,0.52064526,0.47338688,0.8075658,0.049200624,2.0833333,0.4951253,0.46441647,0.68585527,0.021685421,0.0,0.4736195,0.44476384,0.6069079,0.014102459,0.0,0.54044646,0.49269557,0.7549342,0.04289338,0.0,0.6591654,0.5845043,0.9950658,0.1435135,6.25,0.578444,0.5178551,0.7944079,0.047918975,2.0833333,0.5062898,0.49555236,0.9128289,0.06777272,0.5417868,0.5173219,0.8832237,0.06486279,crisis_resilience,0.1875,0.99960256,0.9739685,0.9644556,0.9928647,0.04365028,0.99807703,0.9997817,0.02025469,0.023734687,0.9992903,crisis_resilience
macron2024_c006,macron2024,macron,fr,2024-12-31,new_year_address,6,22,0.286,83,45,0.51872027,0.49762097,0.62664473,0.021130353,0.0,0.43954957,0.41407084,0.22532895,-0.038000733,0.0,0.41800672,0.3720825,0.17598684,-0.05343792,0.0,0.51920635,0.46387792,0.84703946,0.045766473,0.0,0.41665304,0.38096738,0.21875,-0.042863995,0.0,0.54288757,0.49294555,0.77796054,0.04533449,6.6666665,0.5346683,0.47186813,0.6365132,0.019016445,0.0,0.48117042,0.41425604,0.21217105,-0.049354613,0.0,0.45932585,0.39737752,0.66611844,0.020808786,0.54090774,0.47514206,0.8799342,0.06398374,foreign_policy,0.06907892,0.988503,0.00037191084,0.0005072813,0.3220994,0.04509957,0.99955314,0.06966822,0.00019832788,0.0012693645,0.9165588,social_solidarity
macron2024_c007,macron2024,macron,fr,2024-12-31,new_year_address,7,22,0.333,92,58,0.43310142,0.43551987,0.1299342,-0.0644885,1.7241379,0.43963516,0.4273181,0.22861843,-0.03791514,0.0,0.45420167,0.40407592,0.39967105,-0.017242968,0.0,0.4335363,0.45747256,0.17927632,-0.03990358,0.0,0.46664602,0.46600556,0.54111844,0.0071289837,3.4482758,0.4280678,0.4176976,0.13322368,-0.06948528,0.0,0.50032914,0.43729597,0.38322368,-0.015322745,0.0,0.44824472,0.40595767,0.0805921,-0.08228031,0.0,0.45221418,0.4206739,0.60361844,0.013697118,0.47196436,0.42827886,0.48519737,-0.004959643,democracy_institutions,0.1414474,0.0039492464,0.02598206,0.0001618764,0.99163574,0.8611883,0.0024968276,0.12543987,0.0002203833,0.022672437,0.00091819017,foreign_policy
macron2024_c008,macron2024,macron,fr,2024-12-31,new_year_address,8,22,0.381,87,47,0.38965312,0.41315442,0.03125,-0.1079368,0.0,0.39634228,0.41833562,0.04111842,-0.08120802,0.0,0.42561233,0.39049256,0.21546052,-0.045832306,0.0,0.4058949,0.4101116,0.08388158,-0.06754497,0.0,0.41157272,0.43044108,0.19901316,-0.047944307,0.0,0.4649603,0.44757462,0.29769737,-0.032592773,0.0,0.53517175,0.48672873,0.6430921,0.019519866,0.0,0.48993447,0.44333327,0.26480263,-0.040590554,0.0,0.48045576,0.445325,0.79769737,0.041938692,0.51443124,0.46694276,0.71875,0.037507236,crisis_resilience,0.34539473,0.07551658,0.5633779,0.2557152,0.42679933,0.7237002,0.7240906,0.9403394,0.014538515,0.032697678,0.00063124346,crisis_resilience
macron2024_c009,macron2024,macron,fr,2024-12-31,new_year_address,9,22,0.429,88,53,0.47382426,0.48033032,0.34703946,-0.023765653,0.0,0.47685766,0.44006246,0.5049342,-0.0006926358,0.0,0.47548056,0.40230352,0.5246711,0.00403592,0.0,0.5170305,0.47914362,0.8240132,0.043590605,1.8867924,0.58932126,0.5586544,0.97861844,0.12980422,7.5471697,0.46636716,0.41334587,0.30427632,-0.031185925,0.0,0.5120394,0.41358307,0.4555921,-0.0036124587,0.0,0.5211639,0.4462304,0.44243422,-0.009361148,0.0,0.46886957,0.44309178,0.73519737,0.030352503,0.5241749,0.4716826,0.79111844,0.047250926,democracy_institutions,0.15460527,0.0069711166,0.00036188282,0.0022738955,0.80517304,0.9963358,0.26095408,0.023757322,0.0009985542,0.00043308618,0.000563675,democracy_institutions
macron2024_c010,macron2024,macron,fr,2024-12-31,new_year_address,10,22,0.476,101,55,0.41159678,0.39464647,0.07401316,-0.08599314,0.0,0.38723373,0.3827526,0.024671054,-0.090316564,0.0,0.42516398,0.40043527,0.20559211,-0.046280652,0.0,0.39347994,0.3799032,0.060855262,-0.07995993,0.0,0.37303093,0.35177964,0.02138158,-0.0864861,0.0,0.4643915,0.43008533,0.28453946,-0.03316158,0.0,0.44195035,0.41151494,0.0805921,-0.07370153,0.0,0.53139967,0.45267618,0.5180921,0.00087463856,0.0,0.36259666,0.34036115,0.06414474,-0.0759204,0.48871467,0.44021273,0.56085527,0.011790663,future_reform_technology,0.23355263,0.87841856,0.004672731,0.015769398,0.7801604,0.35826886,0.99690664,0.19284321,0.0001952537,0.00036329866,0.013571313,social_solidarity
macron2024_c011,macron2024,macron,fr,2024-12-31,new_year_address,11,22,0.524,85,53,0.45484403,0.4759251,0.22203948,-0.04274589,0.0,0.4718173,0.46465245,0.47203946,-0.0057329834,1.8867924,0.56885254,0.52595806,0.93914473,0.09740791,0.0,0.46113986,0.43632668,0.38980263,-0.0123000145,0.0,0.4908877,0.48253748,0.7549342,0.03137067,0.0,0.55302083,0.5089022,0.8207237,0.055467755,0.0,0.52738917,0.46397364,0.59046054,0.011737287,0.0,0.64257884,0.5490775,0.95888156,0.11205381,0.0,0.4493551,0.42721516,0.58388156,0.010838032,0.52094346,0.46887374,0.7680921,0.04401946,future_reform_technology,0.019736826,0.06210312,0.00050530455,0.99301535,0.12158142,0.99936,0.9993135,0.4263216,0.017492766,0.0003175088,0.037874628,democracy_institutions
macron2024_c012,macron2024,macron,fr,2024-12-31,new_year_address,12,22,0.571,84,61,0.5255864,0.50743407,0.66611844,0.02799651,0.0,0.5071433,0.48137513,0.7253289,0.02959302,1.6393442,0.59143066,0.57298386,0.97861844,0.11998603,0.0,0.5524274,0.48073334,0.9424342,0.07898754,0.0,0.5305302,0.50360125,0.91611844,0.07101318,0.0,0.6313521,0.56558436,0.98519737,0.13379905,1.6393442,0.60974526,0.51082313,0.95888156,0.09409338,0.0,0.6308081,0.5471655,0.9325658,0.10028309,0.0,0.4876368,0.4560289,0.85361844,0.04911974,0.5981879,0.54113674,0.9917763,0.12126392,social_solidarity,0.0065789223,0.0018969199,0.0007947255,0.7374419,0.00031381086,0.430267,0.9818579,0.0014866154,0.0008295892,7.5580676e-05,0.054499876,social_solidarity
macron2024_c013,macron2024,macron,fr,2024-12-31,new_year_address,13,22,0.619,155,87,0.44757876,0.5007603,0.16940789,-0.050011158,3.4482758,0.5470314,0.5468413,0.9325658,0.069481105,4.597701,0.47513855,0.42905378,0.5180921,0.0036939085,1.1494253,0.50285256,0.5254976,0.7450658,0.029412687,3.4482758,0.5167606,0.49424484,0.8700658,0.057243556,3.4482758,0.4841196,0.4632017,0.40296054,-0.013433486,0.0,0.5372799,0.5001081,0.65296054,0.021628022,1.1494253,0.5671569,0.5123543,0.73519737,0.036631882,0.0,0.496841,0.49792892,0.8799342,0.05832395,0.5148304,0.46623874,0.7319079,0.03790641,security_military,0.0625,0.9948754,0.9954967,0.0007854739,0.9996125,0.50613374,0.597373,0.9972718,0.0015700477,0.9905692,0.111482814,foreign_policy
macron2024_c014,macron2024,macron,fr,2024-12-31,new_year_address,14,22,0.667,144,84,0.43665248,0.46487194,0.14309211,-0.060937434,1.1904762,0.573877,0.5679784,0.97861844,0.09632668,7.142857,0.465941,0.41780394,0.46875,-0.0055036247,0.0,0.49798378,0.5194176,0.70888156,0.024543911,4.7619047,0.4687227,0.4434502,0.5740132,0.009205669,0.0,0.44303933,0.41575253,0.18585527,-0.054513752,0.0,0.52101946,0.4697685,0.5444079,0.005367577,0.0,0.5581204,0.4951566,0.6792763,0.0275954,0.0,0.45562273,0.4542297,0.6430921,0.017105669,0.46046156,0.41756845,0.3963816,-0.016462445,security_military,0.2697369,0.967163,0.99953175,0.00015506914,0.9988883,0.77325916,0.8645251,0.96817124,0.077308424,0.9527833,0.946572,security_military
macron2024_c015,macron2024,macron,fr,2024-12-31,new_year_address,15,22,0.714,161,104,0.47169203,0.47356412,0.3338816,-0.02589789,1.9230769,0.51584446,0.5157565,0.77138156,0.038294166,1.9230769,0.5582371,0.50401807,0.91611844,0.08679244,1.9230769,0.5809119,0.5434137,0.98519737,0.107472,2.8846154,0.49851918,0.4699769,0.78125,0.03900215,0.0,0.5170158,0.44588408,0.65953946,0.019462734,0.0,0.58445287,0.47711176,0.89638156,0.068800986,0.0,0.64801735,0.5869759,0.97203946,0.11749232,1.9230769,0.4683171,0.47109193,0.7319079,0.029800028,0.519938,0.46378678,0.7615132,0.04301399,foreign_policy,0.013157904,0.94157356,0.9919146,0.24644972,0.9984723,0.11706649,0.9932877,0.055387247,0.9974491,0.00077481644,0.1511374,foreign_policy
macron2024_c016,macron2024,macron,fr,2024-12-31,new_year_address,16,22,0.762,151,90,0.45673442,0.47891995,0.23519737,-0.040855497,0.0,0.43335685,0.44770116,0.15953948,-0.044193447,0.0,0.52408767,0.49599203,0.8240132,0.05264303,2.2222223,0.484951,0.46714276,0.60361844,0.011511117,3.3333333,0.44775146,0.43396765,0.42927632,-0.011765569,1.1111112,0.48573238,0.44313362,0.4161184,-0.011820704,0.0,0.5123234,0.4573475,0.46546054,-0.0033285022,0.0,0.5819285,0.50331366,0.8042763,0.051403463,1.1111112,0.43394354,0.41211236,0.44572368,-0.004573524,0.5161132,0.46616805,0.74835527,0.03918922,economy_welfare,0.019736886,0.98337495,0.008219692,0.8669795,0.9056044,0.9668515,0.99151343,0.6627692,0.36727032,0.0003535028,0.13324596,social_solidarity
macron2024_c017,macron2024,macron,fr,2024-12-31,new_year_address,17,22,0.81,89,57,0.4506926,0.43785363,0.17927632,-0.046897322,1.754386,0.4541573,0.44769943,0.34703946,-0.023393005,0.0,0.5865114,0.5637151,0.96875,0.11506674,3.508772,0.4628271,0.44491947,0.41282895,-0.010612786,1.754386,0.39108822,0.39833453,0.090460524,-0.068428814,0.0,0.48856986,0.4130739,0.43914473,-0.008983225,0.0,0.57942533,0.51879835,0.8799342,0.06377345,1.754386,0.5852599,0.52946436,0.81085527,0.054734886,0.0,0.46992907,0.4270482,0.7417763,0.031412005,0.5022704,0.41240478,0.65296054,0.025346398,economy_welfare,0.08881581,0.9926256,0.0004305571,0.9988905,0.99703056,0.05751975,0.99481016,0.9997704,0.3559428,0.00018271105,0.0071214284,crisis_resilience
macron2024_c018,macron2024,macron,fr,2024-12-31,new_year_address,18,22,0.857,88,52,0.43443984,0.43599,0.13651316,-0.06315008,0.0,0.46070844,0.44848198,0.37993422,-0.016841859,0.0,0.4634666,0.40303493,0.4555921,-0.007978022,0.0,0.48420882,0.46247786,0.59703946,0.01076895,1.9230769,0.44650647,0.42304695,0.42269737,-0.0130105615,0.0,0.5002901,0.39751685,0.5180921,0.0027370155,0.0,0.53363836,0.44665337,0.62335527,0.017986476,0.0,0.5692016,0.47923934,0.75164473,0.03867656,1.9230769,0.4196005,0.39104044,0.34703946,-0.018916577,0.48164967,0.4138186,0.5246711,0.004725665,future_reform_technology,0.12828946,0.99856186,0.9885583,0.0008761799,0.99773055,0.16947459,0.5004273,0.9980732,0.9981649,0.008560892,0.013782084,national_identity
macron2024_c019,macron2024,macron,fr,2024-12-31,new_year_address,19,22,0.905,86,48,0.5390483,0.54852116,0.7680921,0.041458398,2.0833333,0.47103623,0.47326094,0.4555921,-0.0065140724,0.0,0.4937592,0.45002866,0.6694079,0.022314578,0.0,0.5475404,0.5439745,0.9194079,0.074100554,0.0,0.4713915,0.4507953,0.59703946,0.011874467,2.0833333,0.50697875,0.4759902,0.57730263,0.00942567,0.0,0.6062114,0.527274,0.9457237,0.09055954,2.0833333,0.6406385,0.5443228,0.9490132,0.11011344,2.0833333,0.45437476,0.45749906,0.6299342,0.015857697,0.55216545,0.5115334,0.8930921,0.07524145,future_reform_technology,0.0032894611,0.9799574,0.7472472,0.14039516,0.9814534,0.79668826,0.99901885,0.997116,0.021906367,0.0034096355,0.69616497,social_solidarity
macron2024_c020,macron2024,macron,fr,2024-12-31,new_year_address,20,22,0.952,158,92,0.4932417,0.49433213,0.43256578,-0.0043482184,0.0,0.46775213,0.48342127,0.42598686,-0.009798169,1.0869565,0.5521381,0.5087167,0.8930921,0.08069345,1.0869565,0.49820042,0.49701527,0.7121711,0.024760544,0.0,0.5229784,0.50099003,0.8930921,0.06346139,1.0869565,0.51267743,0.46190736,0.62335527,0.015124351,0.0,0.562443,0.49761456,0.8207237,0.046791136,0.0,0.6714581,0.58975065,0.9917763,0.1409331,0.0,0.4365449,0.4466315,0.4786184,-0.0019721687,0.49929953,0.46276173,0.6167763,0.022375524,future_reform_technology,0.09868419,0.48730743,0.009055263,0.52463824,0.53825516,0.1119674,0.98535615,0.9076811,0.06979493,0.00028462237,0.16539082,social_solidarity
macron2024_c021,macron2024,macron,fr,2024-12-31,new_year_address,21,22,1.0,193,112,0.50741583,0.50329673,0.54111844,0.009825915,5.357143,0.46529257,0.45297092,0.40296054,-0.012257725,0.0,0.5010945,0.45390767,0.7121711,0.029649884,0.0,0.46883622,0.45415437,0.47203946,-0.004603654,0.0,0.47594002,0.450754,0.6430921,0.016422987,0.0,0.52287674,0.45807683,0.6990132,0.02532366,0.89285713,0.5352572,0.4516093,0.64638156,0.019605339,0.0,0.6020328,0.51424575,0.8700658,0.07150775,0.0,0.41645676,0.39451987,0.31085527,-0.022060305,0.503845,0.4528865,0.67269737,0.026920974,future_reform_technology,0.15789473,0.983597,0.026205415,0.012194132,0.8736466,0.53585756,0.9927813,0.07416429,0.0041420166,0.002560871,0.84421647,social_solidarity
macron2025_c000,macron2025,macron,fr,2025-12-31,new_year_address,0,17,0.0,162,93,0.5465971,0.5398675,0.8174342,0.049007207,3.2258065,0.5444182,0.52440506,0.9292763,0.06686792,1.0752689,0.44895792,0.40174612,0.35032895,-0.022486717,0.0,0.46565807,0.439879,0.44243422,-0.0077818036,0.0,0.42116982,0.4075636,0.25493422,-0.038347214,0.0,0.57468307,0.51179993,0.8930921,0.07712999,2.1505377,0.53259254,0.48780754,0.61019737,0.016940653,1.0752689,0.52253425,0.4517888,0.45230263,-0.0079907775,0.0,0.47145125,0.4378363,0.76480263,0.03293419,0.53838956,0.482261,0.8667763,0.06146556,security_military,0.03618419,0.99672693,0.9970593,0.0002601723,0.2605776,0.017375667,0.99939406,0.99806195,6.18086e-05,0.00018378458,0.96713203,social_solidarity
macron2025_c001,macron2025,macron,fr,2025-12-31,new_year_address,1,17,0.062,193,126,0.5019357,0.49366495,0.50164473,0.0043458045,0.0,0.52809167,0.5203049,0.85361844,0.05054137,1.5873016,0.5888235,0.5399694,0.9753289,0.11737886,3.1746032,0.546659,0.5144657,0.91611844,0.07321912,1.5873016,0.48254624,0.4592098,0.6924342,0.023029208,0.7936508,0.55884886,0.49670583,0.84046054,0.061295778,0.7936508,0.598699,0.5199381,0.9259868,0.08304709,0.0,0.5480013,0.46693382,0.62335527,0.01747626,0.7936508,0.4931449,0.44057125,0.8667763,0.054627836,0.590876,0.4914978,0.9884868,0.11395198,economy_welfare,0.049342096,0.9997463,0.9992161,0.9931827,0.996577,0.9921233,0.9535137,0.99403125,0.00043563012,0.0036856742,0.99804676,national_identity
macron2025_c002,macron2025,macron,fr,2025-12-31,new_year_address,2,17,0.125,173,100,0.39942637,0.4426057,0.044407893,-0.098163545,0.0,0.53611076,0.56213737,0.8832237,0.05856046,3.0,0.5082947,0.5000539,0.75164473,0.036850065,1.0,0.5550889,0.5737475,0.9555921,0.081649005,6.0,0.47618487,0.46201771,0.6496711,0.016667843,0.0,0.4134553,0.4143684,0.090460524,-0.08409777,0.0,0.5946576,0.5566522,0.9194079,0.07900572,0.0,0.50005454,0.4732065,0.30756578,-0.03047049,0.0,0.5584306,0.5426656,0.99835527,0.11991355,0.49261647,0.4449368,0.5871711,0.015692472,foreign_policy,0.03618419,0.39443418,0.97939354,0.0012668908,0.9994877,0.00086092605,0.003337405,0.05135561,0.00047842562,0.9989738,0.0009454624,foreign_policy
macron2025_c003,macron2025,macron,fr,2025-12-31,new_year_address,3,17,0.188,48,27,0.53851604,0.52229166,0.7615132,0.04092613,0.0,0.51058245,0.46567547,0.75164473,0.03303215,0.0,0.5885492,0.5097599,0.97203946,0.11710456,3.7037036,0.51378274,0.45609665,0.8075658,0.040342867,0.0,0.45480946,0.4256388,0.47532895,-0.004707575,0.0,0.56733006,0.54516244,0.8700658,0.06977698,0.0,0.6022221,0.54003936,0.93585527,0.0865702,0.0,0.5691771,0.4982516,0.74835527,0.038652062,0.0,0.5343471,0.4817148,0.97203946,0.09583005,0.55317414,0.50453305,0.90296054,0.076250136,economy_welfare,0.03618419,0.0003473453,0.00031565438,0.004219261,0.35981396,0.015983006,0.0030634166,0.07316059,0.00012148177,0.00025613976,6.402006e-05,foreign_policy
macron2025_c004,macron2025,macron,fr,2025-12-31,new_year_address,4,17,0.25,165,97,0.46029764,0.4862312,0.26151314,-0.03729227,1.0309278,0.51419914,0.5065161,0.7615132,0.03664884,1.0309278,0.58494854,0.53937376,0.95888156,0.1135039,1.0309278,0.5145739,0.49051085,0.81085527,0.041134,1.0309278,0.51690495,0.47776717,0.87335527,0.05738792,1.0309278,0.49785987,0.47303274,0.50164473,0.0003067851,0.0,0.57606643,0.5246943,0.87335527,0.060414553,3.0927835,0.59755874,0.52054787,0.8569079,0.06703371,0.0,0.48489937,0.4748199,0.8305921,0.046382308,0.531926,0.4930104,0.84046054,0.055001974,economy_welfare,0.08552629,0.9584989,0.00051829213,0.87037706,0.086169556,0.9520419,0.978733,0.96207196,0.028517084,0.0003360055,0.013768818,social_solidarity
macron2025_c005,macron2025,macron,fr,2025-12-31,new_year_address,5,17,0.312,156,88,0.48145568,0.50327384,0.38322368,-0.016134232,0.0,0.5699819,0.54764384,0.96875,0.092431575,0.0,0.5361341,0.4689245,0.85361844,0.06468949,0.0,0.5325173,0.4926528,0.89638156,0.05907744,1.1363636,0.52805716,0.48696947,0.90953946,0.068540126,0.0,0.60230094,0.5124626,0.9490132,0.10474786,0.0,0.5711511,0.4891625,0.85361844,0.055499196,0.0,0.6053592,0.51938367,0.8832237,0.07483417,1.1363636,0.5037687,0.48158473,0.90296054,0.06525162,0.5547292,0.48143616,0.90953946,0.07780522,security_military,0.019736826,0.8350132,0.5222022,0.00031688946,0.9946307,0.7804952,0.9983158,0.99951875,0.00039511535,0.0014779429,0.20737518,crisis_resilience
macron2025_c006,macron2025,macron,fr,2025-12-31,new_year_address,6,17,0.375,151,92,0.4503103,0.44168484,0.17598684,-0.047279626,0.0,0.43375742,0.43162775,0.16940789,-0.043792874,0.0,0.4899214,0.45316303,0.6430921,0.018476754,1.0869565,0.498713,0.47181624,0.71875,0.025273114,2.173913,0.4671586,0.454056,0.5509868,0.007641554,0.0,0.50196874,0.43323672,0.5378289,0.004415661,0.0,0.52467406,0.48071492,0.57730263,0.009022176,0.0,0.59080434,0.53362876,0.84046054,0.06027931,0.0,0.4229828,0.3840648,0.36348686,-0.015534252,0.5210533,0.453471,0.77138156,0.044129312,future_reform_technology,0.12171054,0.8095772,0.00024346048,0.60225165,0.95795166,0.899431,0.95626813,0.03892024,0.00017366598,0.0007509958,0.09334689,foreign_policy
macron2025_c007,macron2025,macron,fr,2025-12-31,new_year_address,7,17,0.438,86,63,0.4994994,0.48953682,0.48848686,0.0019094944,0.0,0.48985827,0.4758781,0.60361844,0.012307972,0.0,0.5000167,0.45472986,0.7055921,0.028572053,0.0,0.48407054,0.46133673,0.59375,0.010630667,0.0,0.5154944,0.5013295,0.8634868,0.055977374,1.5873016,0.55559057,0.49544144,0.8240132,0.05803749,0.0,0.5536821,0.479256,0.7615132,0.038030207,1.5873016,0.60137504,0.51816165,0.8667763,0.070850015,0.0,0.4630257,0.4189741,0.6957237,0.024508625,0.52644235,0.48302388,0.8009868,0.049518347,future_reform_technology,0.0032894611,0.15584777,0.0064568706,0.26671523,0.0010691263,0.9848983,0.9989535,0.9145964,0.0005274784,0.0010525686,0.051130094,social_solidarity
macron2025_c008,macron2025,macron,fr,2025-12-31,new_year_address,8,17,0.5,124,77,0.4709748,0.47906983,0.3305921,-0.026615113,2.5974026,0.5351503,0.5232234,0.87664473,0.05759999,1.2987013,0.4571306,0.42591265,0.41282895,-0.014314026,0.0,0.47904372,0.44864547,0.5542763,0.00560385,0.0,0.4996237,0.45317888,0.7878289,0.040106654,0.0,0.5489081,0.49335724,0.81414473,0.051355034,0.0,0.5243747,0.47094548,0.5740132,0.008722842,0.0,0.6320868,0.56476635,0.93585527,0.101561785,1.2987013,0.43829364,0.4387411,0.49177632,-0.00022342801,0.48548317,0.43697286,0.54111844,0.008559167,future_reform_technology,0.05921054,0.9981667,0.9984391,0.00021402177,0.13061772,0.99595356,0.9988282,0.52658623,0.89050865,0.047381777,0.35197902,social_solidarity
macron2025_c009,macron2025,macron,fr,2025-12-31,new_year_address,9,17,0.562,142,78,0.3775271,0.38033327,0.0082236845,-0.12006283,0.0,0.44456315,0.44739777,0.26480263,-0.032987148,0.0,0.41783673,0.37991083,0.17269737,-0.05360791,0.0,0.43038386,0.4358518,0.15625,-0.04305601,0.0,0.4459016,0.4314531,0.4161184,-0.013615429,2.5641026,0.41702762,0.36716253,0.10361842,-0.08052546,0.0,0.49267697,0.4476993,0.34046054,-0.022974908,0.0,0.5035159,0.45060122,0.3338816,-0.02700913,0.0,0.42549008,0.4103785,0.37335527,-0.013026983,0.4517364,0.39324507,0.3305921,-0.025187612,democracy_institutions,0.075657874,0.976419,0.79795074,0.0049725967,0.9095461,0.98224515,0.94881654,0.8012758,0.018617803,0.0070254076,0.85302734,democracy_institutions
