chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,past_orientation_cos,past_orientation_cos_en,past_orientation_pct,past_orientation_rel,future_orientation_cos,future_orientation_cos_en,future_orientation_pct,future_orientation_rel,us_vs_them_cos,us_vs_them_cos_en,us_vs_them_pct,us_vs_them_rel,gratitude_recognition_cos,gratitude_recognition_cos_en,gratitude_recognition_pct,gratitude_recognition_rel,promises_commitments_cos,promises_commitments_cos_en,promises_commitments_pct,promises_commitments_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,past_orientation_nli,future_orientation_nli,us_vs_them_nli,gratitude_recognition_nli,promises_commitments_nli,top_theme_nli
macron2022_c003,macron2022,macron,en,2022-12-31,new_year_address,3,27,0.115,137,116,0.20879182,0.20879182,0.194,-0.07788086,0.0,0.26310667,0.26310667,0.526,-0.008295298,0.86206895,0.25049093,0.25049093,0.566,-0.0061461627,0.86206895,0.24482507,0.24482507,0.43,-0.017195016,0.86206895,0.16386676,0.16386676,0.118,-0.08231287,0.86206895,0.19205055,0.19205055,0.094,-0.10974291,0.0,0.42684543,0.42684543,0.95,0.107810885,5.172414,0.26218143,0.26218143,0.382,-0.031160772,0.86206895,0.32217085,0.32217085,0.782,0.058868915,0.26709965,0.26709965,0.202,-0.066679716,0.31870365,0.31870365,0.598,0.020383656,0.2740222,0.2740222,0.242,-0.061629593,0.220132,0.220132,0.254,-0.05064732,0.23764497,0.23764497,0.19,-0.083815336,0.22824031,0.22824031,0.086,-0.10007763,crisis_resilience,0.384,0.99372226,0.81047887,0.012241275,0.9987863,0.057229258,0.9782396,0.99574363,0.0028091217,0.9970015,0.0016776675,0.9967333,0.98387814,0.99672055,0.9984811,0.91042596,foreign_policy
macron2022_c004,macron2022,macron,en,2022-12-31,new_year_address,4,27,0.154,160,137,0.3174473,0.3174473,0.666,0.030774623,0.729927,0.23881386,0.23881386,0.382,-0.03258811,0.0,0.3375473,0.3375473,0.842,0.080910206,3.649635,0.23168156,0.23168156,0.326,-0.030338526,0.729927,0.20991154,0.20991154,0.366,-0.036268085,1.459854,0.37865323,0.37865323,0.806,0.07685977,4.379562,0.38579452,0.38579452,0.87,0.066759974,0.729927,0.19905515,0.19905515,0.098,-0.09428705,0.0,0.2564929,0.2564929,0.51,-0.006809026,0.4286353,0.4286353,0.918,0.094855934,0.2730053,0.2730053,0.37,-0.025314689,0.19612971,0.19612971,0.026,-0.13952208,0.2638764,0.2638764,0.486,-0.0069029033,0.33067054,0.33067054,0.554,0.009210229,0.23650952,0.23650952,0.098,-0.09180842,crisis_resilience,0.027999997,0.9995169,0.007156037,0.9967174,0.99199253,0.8506238,0.986967,0.9915789,0.002568365,0.00456498,0.974869,0.8565425,0.9675332,0.043315187,0.99717444,0.9989034,national_identity
macron2022_c005,macron2022,macron,en,2022-12-31,new_year_address,5,27,0.192,147,126,0.2102089,0.2102089,0.202,-0.07646379,0.7936508,0.17475137,0.17475137,0.058,-0.0966506,0.0,0.2583201,0.2583201,0.61,0.0016829967,0.0,0.33401382,0.33401382,0.858,0.07199374,1.5873016,0.22492659,0.22492659,0.458,-0.021253034,0.0,0.22138269,0.22138269,0.206,-0.08041076,1.5873016,0.3042807,0.3042807,0.394,-0.014753848,1.5873016,0.31644097,0.31644097,0.654,0.023098767,0.7936508,0.22425164,0.22425164,0.31,-0.039050296,0.34007227,0.34007227,0.518,0.0062929094,0.27124977,0.27124977,0.35,-0.027070224,0.29248863,0.29248863,0.318,-0.04316315,0.21397369,0.21397369,0.202,-0.056805626,0.20628212,0.20628212,0.126,-0.11517818,0.3246514,0.3246514,0.462,-0.00366655,foreign_policy,0.204,0.9992592,0.004133968,0.4507371,0.9997284,0.61543465,0.5472675,0.98150665,0.9939496,0.00044770088,0.980034,0.7401626,0.9994673,0.3600389,0.9653158,0.99973935,foreign_policy
macron2022_c006,macron2022,macron,en,2022-12-31,new_year_address,6,27,0.231,138,112,0.2940577,0.2940577,0.578,0.0073850155,1.7857143,0.22589993,0.22589993,0.29,-0.045502037,0.0,0.25896433,0.25896433,0.618,0.0023272336,0.0,0.2516111,0.2516111,0.478,-0.010408968,0.0,0.33788672,0.33788672,0.878,0.091707096,1.7857143,0.26912615,0.26912615,0.358,-0.03266731,0.89285713,0.34815857,0.34815857,0.714,0.029124022,0.89285713,0.3135277,0.3135277,0.638,0.0201855,0.0,0.19629575,0.19629575,0.162,-0.067006186,0.29371637,0.29371637,0.322,-0.040062994,0.41304505,0.41304505,0.958,0.11472505,0.3583568,0.3583568,0.622,0.022705019,0.20438619,0.20438619,0.178,-0.06639312,0.3893944,0.3893944,0.774,0.067934096,0.37549472,0.37549472,0.726,0.04717678,democracy_institutions,0.16400003,0.9981031,0.00020825012,0.000799392,0.006388321,0.8892887,0.4985352,0.3156239,0.00042720794,0.00031627135,0.016850078,0.4120569,0.998897,0.14769343,0.9957622,0.9989798,national_identity
macron2022_c007,macron2022,macron,en,2022-12-31,new_year_address,7,27,0.269,118,103,0.16187638,0.16187638,0.066,-0.1247963,0.0,0.21981107,0.21981107,0.234,-0.051590905,0.0,0.24010688,0.24010688,0.486,-0.016530216,0.0,0.14719698,0.14719698,0.026,-0.1148231,0.0,0.1941295,0.1941295,0.266,-0.05205013,0.0,0.18161052,0.18161052,0.07,-0.12018293,0.0,0.35143805,0.35143805,0.722,0.0324035,0.0,0.27884293,0.27884293,0.494,-0.014499277,0.0,0.27135992,0.27135992,0.566,0.008057982,0.22527081,0.22527081,0.066,-0.10850856,0.2882638,0.2882638,0.47,-0.010056198,0.36708167,0.36708167,0.658,0.031429887,0.17379957,0.17379957,0.106,-0.09697974,0.21780041,0.21780041,0.138,-0.1036599,0.35030997,0.35030997,0.622,0.021992028,crisis_resilience,0.22800002,0.9834227,0.8884688,0.08449275,0.6163831,0.13892841,0.9965064,0.9985249,0.9995514,0.0010403186,0.010797567,0.10631887,0.9997439,0.88984036,0.6752295,0.9996345,future_reform_technology
macron2022_c008,macron2022,macron,en,2022-12-31,new_year_address,8,27,0.308,152,131,0.1305863,0.1305863,0.026,-0.15608639,0.0,0.22075096,0.22075096,0.238,-0.050651014,0.0,0.34146583,0.34146583,0.854,0.084828734,3.053435,0.17300358,0.17300358,0.07,-0.0890165,0.0,0.19308127,0.19308127,0.258,-0.05309835,0.0,0.18525845,0.18525845,0.074,-0.11653501,0.7633588,0.26876572,0.26876572,0.222,-0.05026883,0.0,0.2313114,0.2313114,0.21,-0.062030807,0.0,0.20082366,0.20082366,0.182,-0.062478274,0.20699964,0.20699964,0.03,-0.12677972,0.16912018,0.16912018,0.01,-0.12919982,0.28022882,0.28022882,0.262,-0.05542296,0.14623967,0.14623967,0.034,-0.12453964,0.23356754,0.23356754,0.174,-0.08789277,0.33970535,0.33970535,0.566,0.011387408,economy_welfare,0.59599996,0.9480585,0.00020582443,0.9874479,0.17344564,0.9039745,0.9794919,0.9563905,0.1474017,0.00024874634,0.12797922,0.9071479,0.31662673,0.04575595,0.744842,0.99777865,economy_welfare
macron2022_c009,macron2022,macron,en,2022-12-31,new_year_address,9,27,0.346,106,90,0.18442526,0.18442526,0.122,-0.10224742,1.1111112,0.22552662,0.22552662,0.278,-0.045875356,0.0,0.19014788,0.19014788,0.198,-0.06648922,0.0,0.13417028,0.13417028,0.018,-0.1278498,0.0,0.19052574,0.19052574,0.242,-0.055653885,0.0,0.20842388,0.20842388,0.15,-0.09336957,0.0,0.31156838,0.31156838,0.446,-0.007466167,0.0,0.24714993,0.24714993,0.294,-0.046192273,0.0,0.14234135,0.14234135,0.022,-0.12096059,0.2035326,0.2035326,0.026,-0.13024676,0.22472,0.22472,0.142,-0.073599994,0.2381798,0.2381798,0.138,-0.09747198,0.15554062,0.15554062,0.054,-0.1152387,0.29630324,0.29630324,0.438,-0.025157064,0.26449132,0.26449132,0.206,-0.06382662,crisis_resilience,0.15200001,0.8289388,0.49365267,0.0006399274,0.13150747,0.5776145,0.9994976,0.9991187,0.007710576,0.00063247676,0.46769646,0.06301948,0.6167339,0.3654284,0.9103463,0.99465156,social_solidarity
macron2022_c010,macron2022,macron,en,2022-12-31,new_year_address,10,27,0.385,154,136,0.12810157,0.12810157,0.022,-0.15857111,0.0,0.20700929,0.20700929,0.162,-0.064392686,0.0,0.27775404,0.27775404,0.694,0.021116942,0.7352941,0.19250634,0.19250634,0.142,-0.06951374,0.7352941,0.16997921,0.16997921,0.134,-0.07620041,0.7352941,0.1549426,0.1549426,0.03,-0.14685085,0.0,0.26738855,0.26738855,0.206,-0.051645994,0.0,0.31558198,0.31558198,0.646,0.022239774,2.2058823,0.17752329,0.17752329,0.098,-0.08577865,0.20147537,0.20147537,0.022,-0.132304,0.1877526,0.1877526,0.046,-0.11056739,0.32009122,0.32009122,0.478,-0.015560567,0.13894945,0.13894945,0.022,-0.13182986,0.25744915,0.25744915,0.298,-0.06401116,0.34454268,0.34454268,0.586,0.016224742,economy_welfare,0.047999978,0.17651184,0.00019601775,0.98968184,0.70904434,0.8465142,0.9970479,0.84061295,0.5948308,0.00040527197,0.50878817,0.064270675,0.9990961,0.4336217,0.096551284,0.99951595,social_solidarity
macron2022_c011,macron2022,macron,en,2022-12-31,new_year_address,11,27,0.423,152,134,0.16365474,0.16365474,0.074,-0.12301794,0.0,0.22712138,0.22712138,0.306,-0.04428059,0.0,0.34514225,0.34514225,0.858,0.08850515,2.238806,0.18397163,0.18397163,0.11,-0.07804845,0.0,0.20930451,0.20930451,0.354,-0.036875114,0.0,0.25502264,0.25502264,0.31,-0.04677081,1.4925373,0.2551523,0.2551523,0.166,-0.06388226,0.74626863,0.30631864,0.30631864,0.586,0.012976438,0.0,0.18216774,0.18216774,0.126,-0.0811342,0.26634926,0.26634926,0.198,-0.06743011,0.2064658,0.2064658,0.086,-0.0918542,0.34681833,0.34681833,0.582,0.011166543,0.16168419,0.16168419,0.062,-0.10909513,0.27748471,0.27748471,0.378,-0.04397559,0.33230293,0.33230293,0.518,0.0039849877,economy_welfare,0.27199996,0.98063636,0.0007808885,0.98771137,0.12522575,0.9752726,0.9964551,0.4178356,0.00078394247,0.0003882334,0.27454582,0.9078038,0.9986196,0.114492215,0.8132037,0.99278826,social_solidarity
macron2022_c012,macron2022,macron,en,2022-12-31,new_year_address,12,27,0.462,108,93,0.3886542,0.3886542,0.85,0.10198152,3.2258065,0.31091735,0.31091735,0.73,0.039515376,0.0,0.3247623,0.3247623,0.81,0.06812522,1.0752689,0.28882694,0.28882694,0.69,0.026806861,0.0,0.30129403,0.30129403,0.77,0.055114403,0.0,0.34087825,0.34087825,0.67,0.039084792,0.0,0.55460066,0.55460066,0.998,0.23556611,2.1505377,0.42698509,0.42698509,0.942,0.13364288,1.0752689,0.30226943,0.30226943,0.698,0.03896749,0.37492585,0.37492585,0.682,0.041146487,0.38596916,0.38596916,0.906,0.08764917,0.4207515,0.4207515,0.814,0.08509973,0.2816456,0.2816456,0.614,0.010866284,0.39642358,0.39642358,0.794,0.07496327,0.37983805,0.37983805,0.75,0.05152011,crisis_resilience,0.056000054,0.9922294,0.0010691264,0.9982827,0.41442478,0.9575863,0.9981827,0.9995592,0.09691927,0.0001072088,0.012527933,0.99963105,0.8910549,0.9920466,0.99099714,0.9998151,crisis_resilience
macron2022_c013,macron2022,macron,en,2022-12-31,new_year_address,13,27,0.5,117,101,0.36632127,0.36632127,0.81,0.079648584,0.990099,0.22781721,0.22781721,0.318,-0.043584764,0.0,0.24281864,0.24281864,0.51,-0.013818458,0.0,0.23050483,0.23050483,0.314,-0.031515256,0.0,0.21815285,0.21815285,0.422,-0.028026775,0.0,0.31939614,0.31939614,0.57,0.017602682,0.0,0.32832578,0.32832578,0.598,0.009291232,0.0,0.49059594,0.49059594,0.986,0.19725373,1.980198,0.26485598,0.26485598,0.534,0.0015540421,0.38414705,0.38414705,0.73,0.050367683,0.3315936,0.3315936,0.69,0.033273607,0.45743364,0.45743364,0.914,0.121781856,0.27440482,0.27440482,0.534,0.0036255121,0.3001076,0.3001076,0.466,-0.021352708,0.34291136,0.34291136,0.582,0.014593422,future_reform_technology,0.176,0.99972415,0.07352562,0.0047275503,0.6957516,0.11399812,0.9996856,0.9792154,0.0001084724,0.0027469008,0.17745425,0.9985278,0.8270613,0.9742884,0.3047654,0.9996506,national_identity
macron2022_c014,macron2022,macron,en,2022-12-31,new_year_address,14,27,0.538,110,95,0.27050832,0.27050832,0.478,-0.016164362,0.0,0.40114284,0.40114284,0.95,0.12974086,2.1052632,0.24883983,0.24883983,0.546,-0.007797271,0.0,0.35816014,0.35816014,0.914,0.09614006,0.0,0.26293015,0.26293015,0.654,0.01675053,0.0,0.30006874,0.30006874,0.49,-0.00172472,0.0,0.38271695,0.38271695,0.862,0.06368241,2.1052632,0.41461372,0.41461372,0.914,0.12127152,0.0,0.37322417,0.37322417,0.946,0.10992223,0.35007894,0.35007894,0.562,0.016299576,0.27399266,0.27399266,0.382,-0.024327338,0.43790674,0.43790674,0.866,0.10225496,0.2633675,0.2633675,0.47,-0.007411808,0.25441772,0.25441772,0.274,-0.06704259,0.36380595,0.36380595,0.678,0.03548801,security_military,0.036000013,0.96422046,0.9994907,0.00068250176,0.99698395,0.9398582,0.882984,0.99063283,0.008652551,0.90764016,0.0147427935,0.055515114,0.99973726,0.96870846,0.9937223,0.9992578,security_military
macron2022_c015,macron2022,macron,en,2022-12-31,new_year_address,15,27,0.577,88,81,0.35212368,0.35212368,0.774,0.065450996,2.4691358,0.41257262,0.41257262,0.966,0.14117065,0.0,0.2578593,0.2578593,0.598,0.0012221932,0.0,0.30476153,0.30476153,0.758,0.042741448,0.0,0.27805188,0.27805188,0.69,0.031872258,1.2345679,0.3672486,0.3672486,0.77,0.06545514,2.4691358,0.3389345,0.3389345,0.658,0.019899964,0.0,0.28671074,0.28671074,0.538,-0.0066314638,0.0,0.3635957,0.3635957,0.914,0.100293756,0.39721897,0.39721897,0.79,0.06343961,0.25861374,0.25861374,0.286,-0.03970626,0.3126089,0.3126089,0.414,-0.023042887,0.38310865,0.38310865,0.934,0.112329334,0.3345671,0.3345671,0.562,0.013106793,0.34791505,0.34791505,0.602,0.019597113,security_military,0.19200003,0.998693,0.061311528,0.000116145944,0.9742272,0.3903615,0.9392481,0.8811555,0.000116145944,0.014842418,0.5242729,0.0026470982,0.029844807,0.8394709,0.82566,0.9997362,national_identity
macron2022_c016,macron2022,macron,en,2022-12-31,new_year_address,16,27,0.615,124,108,0.20128511,0.20128511,0.17,-0.08538757,0.9259259,0.2091055,0.2091055,0.178,-0.062296465,0.0,0.26392886,0.26392886,0.634,0.007291764,0.0,0.24412885,0.24412885,0.418,-0.017891228,0.0,0.2607484,0.2607484,0.646,0.014568761,1.8518518,0.1978276,0.1978276,0.102,-0.10396585,0.0,0.24638681,0.24638681,0.122,-0.072647735,0.0,0.42164394,0.42164394,0.926,0.12830174,0.9259259,0.21297264,0.21297264,0.242,-0.050329298,0.26013282,0.26013282,0.162,-0.073646545,0.21196295,0.21196295,0.11,-0.08635704,0.46216762,0.46216762,0.93,0.12651584,0.1719764,0.1719764,0.09,-0.09880291,0.19308737,0.19308737,0.082,-0.12837294,0.38388553,0.38388553,0.774,0.055567592,future_reform_technology,0.27999997,0.9853843,0.0029868437,0.03586381,0.84032446,0.8226827,0.9362062,0.09463063,0.99512315,0.001167231,0.020351816,0.15591203,0.99816316,0.9247557,0.91000456,0.9997717,future_reform_technology
macron2022_c017,macron2022,macron,en,2022-12-31,new_year_address,17,27,0.654,92,79,0.33567274,0.33567274,0.71,0.049000055,1.2658228,0.2568919,0.2568919,0.466,-0.014510065,0.0,0.19930002,0.19930002,0.246,-0.057337075,0.0,0.2489517,0.2489517,0.458,-0.013068378,1.2658228,0.2752675,0.2752675,0.682,0.029087886,1.2658228,0.3870415,0.3870415,0.838,0.08524805,0.0,0.30958197,0.30958197,0.422,-0.009452581,0.0,0.25599784,0.25599784,0.326,-0.037344366,0.0,0.19354579,0.19354579,0.154,-0.06975615,0.33837712,0.33837712,0.506,0.0045977533,0.32535303,0.32535303,0.65,0.027033031,0.27483547,0.27483547,0.246,-0.060816318,0.23711638,0.23711638,0.33,-0.03366293,0.373559,0.373559,0.714,0.05209869,0.30460262,0.30460262,0.354,-0.023715317,social_solidarity,0.12800002,0.84654593,0.00043393252,0.00016378422,0.3432867,0.0013432378,0.057718594,0.10984892,0.0002516778,0.0009110513,0.026380423,0.95846003,0.00081514573,0.0155885415,0.99858,0.9996601,national_identity
macron2022_c018,macron2022,macron,en,2022-12-31,new_year_address,18,27,0.692,111,102,0.32473594,0.32473594,0.682,0.038063258,2.9411764,0.29400373,0.29400373,0.662,0.022601753,0.0,0.33704537,0.33704537,0.838,0.080408275,0.0,0.23198766,0.23198766,0.33,-0.030032426,0.0,0.31153226,0.31153226,0.814,0.06535263,0.0,0.45171773,0.45171773,0.958,0.14992428,1.9607843,0.3729688,0.3729688,0.814,0.053934246,0.98039216,0.37078732,0.37078732,0.83,0.07744512,0.0,0.21749042,0.21749042,0.254,-0.04581152,0.38719428,0.38719428,0.738,0.05341491,0.2838825,0.2838825,0.446,-0.014437497,0.36185652,0.36185652,0.634,0.026204735,0.2575673,0.2575673,0.45,-0.013212025,0.40813816,0.40813816,0.838,0.08667785,0.37966147,0.37966147,0.746,0.05134353,social_solidarity,0.120000005,0.9651848,0.0010103129,0.00062025123,0.014643826,0.6882327,0.99942297,0.49499527,0.00038371203,0.0015158918,0.16805328,0.6888872,0.6900502,0.015837748,0.63770795,0.99956095,social_solidarity
macron2022_c019,macron2022,macron,en,2022-12-31,new_year_address,19,27,0.731,129,117,0.3115248,0.3115248,0.642,0.024852127,0.85470086,0.2939285,0.2939285,0.654,0.022526532,0.0,0.3729897,0.3729897,0.894,0.11635262,0.0,0.25630808,0.25630808,0.502,-0.0057120025,0.0,0.353315,0.353315,0.902,0.10713537,0.0,0.4021057,0.4021057,0.874,0.10031223,0.0,0.36429352,0.36429352,0.778,0.04525897,0.0,0.43068683,0.43068683,0.946,0.13734463,0.85470086,0.23167889,0.23167889,0.354,-0.03162305,0.37729606,0.37729606,0.702,0.043516695,0.32036412,0.32036412,0.606,0.022044122,0.44716993,0.44716993,0.882,0.111518145,0.26234707,0.26234707,0.466,-0.008432239,0.42238134,0.42238134,0.878,0.100921035,0.47183007,0.47183007,0.966,0.14351213,future_reform_technology,0.04399997,0.39361808,0.00042554305,0.02218004,0.055515118,0.934664,0.9992749,0.06371499,0.0013172913,0.0007321811,0.24963012,0.01798621,0.99640644,0.018725162,0.9925031,0.9995408,social_solidarity
macron2022_c020,macron2022,macron,en,2022-12-31,new_year_address,20,27,0.769,139,117,0.17583404,0.17583404,0.102,-0.11083864,0.0,0.17511126,0.17511126,0.062,-0.09629071,0.0,0.36147535,0.36147535,0.878,0.10483825,1.7094017,0.16708283,0.16708283,0.062,-0.09493725,0.0,0.20750768,0.20750768,0.346,-0.03867194,0.0,0.31367692,0.31367692,0.538,0.011883467,4.2735043,0.20591332,0.20591332,0.018,-0.11312123,0.0,0.44595104,0.44595104,0.954,0.15260884,6.837607,0.13291496,0.13291496,0.014,-0.13038698,0.24150538,0.24150538,0.106,-0.09227398,0.17671895,0.17671895,0.03,-0.121601045,0.3182541,0.3182541,0.462,-0.017397672,0.14728215,0.14728215,0.038,-0.12349716,0.20603806,0.20603806,0.122,-0.11542225,0.2580408,0.2580408,0.17,-0.070277154,future_reform_technology,0.075999975,0.45350385,0.00022385306,0.98287266,0.10179018,0.9758776,0.99450946,0.17346317,0.920218,0.00042554305,0.76541805,0.30290633,0.63953906,0.43458128,0.9190269,0.9972154,social_solidarity
macron2022_c021,macron2022,macron,en,2022-12-31,new_year_address,21,27,0.808,105,96,0.3438071,0.3438071,0.738,0.05713442,3.125,0.30219156,0.30219156,0.694,0.030789584,0.0,0.29158348,0.29158348,0.734,0.034946382,1.0416666,0.27494627,0.27494627,0.622,0.012926191,0.0,0.4688347,0.4688347,0.99,0.22265507,3.125,0.38296798,0.38296798,0.818,0.08117452,1.0416666,0.34436154,0.34436154,0.694,0.025326997,0.0,0.4116956,0.4116956,0.906,0.1183534,0.0,0.2426332,0.2426332,0.422,-0.020668745,0.35540012,0.35540012,0.594,0.02162075,0.2590547,0.2590547,0.29,-0.039265305,0.45970505,0.45970505,0.926,0.12405327,0.2856165,0.2856165,0.634,0.014837176,0.3997823,0.3997823,0.814,0.07832199,0.45791247,0.45791247,0.958,0.12959453,democracy_institutions,0.08399999,0.92632043,0.00024393635,0.33818638,0.3060083,0.99667555,0.90265256,0.42435235,0.001648483,0.00042554302,0.19102567,0.0008119703,0.99698395,0.14996657,0.07818368,0.9996072,democracy_institutions
macron2022_c022,macron2022,macron,en,2022-12-31,new_year_address,22,27,0.846,105,94,0.23732653,0.23732653,0.31,-0.04934615,2.1276596,0.27668053,0.27668053,0.594,0.0052785575,0.0,0.20894375,0.20894375,0.29,-0.047693342,0.0,0.30683666,0.30683666,0.778,0.044816583,1.0638298,0.39878818,0.39878818,0.962,0.15260856,0.0,0.30056834,0.30056834,0.494,-0.0012251139,0.0,0.33948365,0.33948365,0.666,0.020449102,1.0638298,0.34861803,0.34861803,0.762,0.055275828,0.0,0.343107,0.343107,0.878,0.079805076,0.3169821,0.3169821,0.43,-0.016797274,0.22911447,0.22911447,0.166,-0.06920552,0.2717203,0.2717203,0.234,-0.063931495,0.28728926,0.28728926,0.65,0.01650995,0.290896,0.290896,0.422,-0.030564308,0.30078048,0.30078048,0.33,-0.027537465,democracy_institutions,0.18400002,0.4312997,0.01042845,0.0005193048,0.87357926,0.957715,0.994225,0.9922294,0.0002606808,0.0007194324,0.116411984,0.87976795,0.00044945235,0.98670053,0.96249723,0.99968743,social_solidarity
macron2022_c023,macron2022,macron,en,2022-12-31,new_year_address,23,27,0.885,161,124,0.34622929,0.34622929,0.75,0.059556603,0.8064516,0.21352813,0.21352813,0.21,-0.057873845,0.0,0.25562298,0.25562298,0.586,-0.0010141134,1.6129032,0.38242924,0.38242924,0.946,0.12040916,2.419355,0.2549085,0.2549085,0.618,0.008728877,1.6129032,0.31427547,0.31427547,0.542,0.012482017,1.6129032,0.29109398,0.29109398,0.314,-0.027940571,0.0,0.33359194,0.33359194,0.714,0.040249735,0.0,0.30180597,0.30180597,0.69,0.038504034,0.41626003,0.41626003,0.882,0.08248067,0.2691192,0.2691192,0.334,-0.029200792,0.37449348,0.37449348,0.694,0.038841695,0.28119835,0.28119835,0.61,0.010419041,0.20868471,0.20868471,0.134,-0.112775594,0.26141912,0.26141912,0.186,-0.06689882,foreign_policy,0.19599998,0.955444,0.010870826,0.08785687,0.9510968,0.007403014,0.78654087,0.034651488,0.24350749,0.0005305765,0.41902375,0.2505459,0.99784267,0.9840783,0.9186902,0.9980506,national_identity
macron2022_c024,macron2022,macron,en,2022-12-31,new_year_address,24,27,0.923,154,134,0.32733852,0.32733852,0.69,0.040665835,1.4925373,0.3122661,0.3122661,0.742,0.04086414,1.4925373,0.29458308,0.29458308,0.742,0.037945986,0.74626863,0.3324121,0.3324121,0.85,0.07039201,1.4925373,0.22022411,0.22022411,0.43,-0.025955513,0.0,0.32815874,0.32815874,0.634,0.02636528,0.74626863,0.34317786,0.34317786,0.69,0.024143308,0.0,0.24689403,0.24689403,0.286,-0.04644817,0.0,0.36880505,0.36880505,0.926,0.10550311,0.4621615,0.4621615,0.974,0.12838215,0.2979333,0.2979333,0.502,-0.00038668513,0.29429662,0.29429662,0.33,-0.041355163,0.3353993,0.3353993,0.81,0.06461999,0.37211055,0.37211055,0.706,0.05065024,0.30350763,0.30350763,0.35,-0.024810314,foreign_policy,0.10800004,0.9430861,0.5371628,0.22742376,0.9993307,0.23083307,0.9836441,0.75858885,0.04845097,0.17688477,0.9828562,0.62096286,0.9395816,0.96841115,0.9972477,0.99810684,foreign_policy
macron2022_c025,macron2022,macron,en,2022-12-31,new_year_address,25,27,0.962,111,87,0.24230853,0.24230853,0.366,-0.044364154,0.0,0.1822494,0.1822494,0.078,-0.089152575,0.0,0.21162702,0.21162702,0.314,-0.045010075,0.0,0.23480722,0.23480722,0.362,-0.027212858,1.1494253,0.23734406,0.23734406,0.53,-0.008835569,0.0,0.21156731,0.21156731,0.166,-0.09022614,1.1494253,0.27665237,0.27665237,0.27,-0.04238218,0.0,0.37501347,0.37501347,0.846,0.08167127,0.0,0.18134934,0.18134934,0.11,-0.0819526,0.28123027,0.28123027,0.266,-0.052549094,0.27167773,0.27167773,0.354,-0.026642263,0.44872233,0.44872233,0.886,0.11307055,0.18582672,0.18582672,0.122,-0.08495259,0.25624913,0.25624913,0.282,-0.06521118,0.36944434,0.36944434,0.706,0.0411264,future_reform_technology,0.31600004,0.9977765,0.0014508126,0.009633654,0.9854685,0.028939435,0.99541277,0.015776979,0.99894947,0.001351121,0.16172528,0.2338266,0.9988098,0.043629892,0.73923415,0.99849147,future_reform_technology
macron2022_c026,macron2022,macron,en,2022-12-31,new_year_address,26,27,1.0,177,156,0.3542808,0.3542808,0.778,0.06760812,1.2820513,0.24350141,0.24350141,0.406,-0.027900562,0.0,0.34041446,0.34041446,0.846,0.08377737,0.0,0.25404066,0.25404066,0.49,-0.007979423,0.64102566,0.27846104,0.27846104,0.694,0.032281414,0.0,0.37442777,0.37442777,0.802,0.07263431,1.2820513,0.3911839,0.3911839,0.89,0.072149366,0.64102566,0.4460752,0.4460752,0.958,0.152733,0.64102566,0.2382912,0.2382912,0.394,-0.025010735,0.44123828,0.44123828,0.95,0.10745892,0.34702253,0.34702253,0.782,0.048702538,0.4974168,0.4974168,0.974,0.16176501,0.23372254,0.23372254,0.302,-0.037056774,0.39795572,0.39795572,0.802,0.07649541,0.42437077,0.42437077,0.902,0.096052825,future_reform_technology,0.06800002,0.9831984,0.005641909,0.07284254,0.97426397,0.027324531,0.99680877,0.7601767,0.0098123,0.0020587535,0.5338228,0.9876401,0.8195325,0.018941708,0.9938399,0.9993663,social_solidarity
