chunk_id,speech_id,leader,language,speech_date,speech_type,chunk_index,n_chunks_in_speech,relative_position,token_count,word_count,national_identity_cos,national_identity_cos_en,national_identity_pct,national_identity_rel,national_identity_kw,security_military_cos,security_military_cos_en,security_military_pct,security_military_rel,security_military_kw,economy_welfare_cos,economy_welfare_cos_en,economy_welfare_pct,economy_welfare_rel,economy_welfare_kw,foreign_policy_cos,foreign_policy_cos_en,foreign_policy_pct,foreign_policy_rel,foreign_policy_kw,democracy_institutions_cos,democracy_institutions_cos_en,democracy_institutions_pct,democracy_institutions_rel,democracy_institutions_kw,social_solidarity_cos,social_solidarity_cos_en,social_solidarity_pct,social_solidarity_rel,social_solidarity_kw,crisis_resilience_cos,crisis_resilience_cos_en,crisis_resilience_pct,crisis_resilience_rel,crisis_resilience_kw,future_reform_technology_cos,future_reform_technology_cos_en,future_reform_technology_pct,future_reform_technology_rel,future_reform_technology_kw,conflict_threat_framing_cos,conflict_threat_framing_cos_en,conflict_threat_framing_pct,conflict_threat_framing_rel,cooperation_solidarity_framing_cos,cooperation_solidarity_framing_cos_en,cooperation_solidarity_framing_pct,cooperation_solidarity_framing_rel,top_theme_emb,top_theme_margin,national_identity_nli,security_military_nli,economy_welfare_nli,foreign_policy_nli,democracy_institutions_nli,social_solidarity_nli,crisis_resilience_nli,future_reform_technology_nli,conflict_threat_framing_nli,cooperation_solidarity_framing_nli,top_theme_nli
erdogan2024_c014,erdogan2024,erdogan,tr,2024-12-31,new_year_message,14,16,0.933,82,30,0.52058274,0.4313038,0.6534483,0.023944706,3.3333333,0.47780743,0.4721274,0.4775862,-0.00073102117,0.0,0.48478302,0.44126117,0.61551726,0.012908548,0.0,0.43706226,0.43178195,0.19827586,-0.037831992,0.0,0.43353373,0.40728766,0.31896552,-0.025879055,0.0,0.501069,0.44726545,0.5224138,0.0045348704,0.0,0.55295706,0.49940765,0.75,0.035826623,0.0,0.5590222,0.5074092,0.68448275,0.02907139,0.0,0.39236212,0.40069836,0.16034482,-0.047118366,0.4380507,0.42145926,0.23620689,-0.038563997,crisis_resilience,0.06551725,0.6940954,0.96438855,0.32734567,0.8780138,0.909068,0.98999614,0.99420255,0.18381329,0.034586214,0.058830608,crisis_resilience
erdogan2024_c015,erdogan2024,erdogan,tr,2024-12-31,new_year_message,15,16,1.0,94,36,0.5606841,0.46289867,0.88448274,0.064046055,5.5555553,0.4410337,0.41616392,0.24310344,-0.037504762,0.0,0.43967068,0.41113502,0.2913793,-0.032203794,0.0,0.43937698,0.4184541,0.20862068,-0.035517275,0.0,0.38478008,0.36605865,0.07413793,-0.074632704,0.0,0.5122414,0.43972972,0.6189655,0.015707284,0.0,0.5130961,0.44390893,0.4775862,-0.0040343404,0.0,0.51455617,0.45927984,0.40172413,-0.015394628,0.0,0.40506896,0.38024813,0.23965517,-0.03441152,0.44215438,0.42713585,0.26034483,-0.034460306,national_identity,0.26551723,0.8982768,0.011179603,0.02145073,0.8070808,0.12220858,0.9983451,0.027559103,0.00055385876,0.0010083437,0.19721243,social_solidarity
erdogan2025_c000,erdogan2025,erdogan,tr,2025-12-31,new_year_message,0,17,0.0,114,36,0.51518744,0.46036714,0.62586206,0.018549412,2.7777777,0.42350984,0.4320217,0.118965514,-0.055028617,0.0,0.4665867,0.4395213,0.47413793,-0.0052877665,0.0,0.44947714,0.44173643,0.30172414,-0.02541712,0.0,0.3901921,0.38711244,0.094827585,-0.06922069,0.0,0.4891311,0.4381019,0.4224138,-0.007403046,0.0,0.5381639,0.4770609,0.65,0.021033466,0.0,0.5962141,0.5399139,0.8465517,0.06626332,0.0,0.422212,0.3996827,0.36724138,-0.017268479,0.456754,0.44574898,0.3637931,-0.019860685,future_reform_technology,0.19655174,0.96777767,0.014009566,0.11533649,0.96789545,0.5406814,0.99741405,0.011115014,0.02796767,0.0003175088,0.644337,social_solidarity
erdogan2025_c001,erdogan2025,erdogan,tr,2025-12-31,new_year_message,1,17,0.062,108,41,0.5277018,0.4693151,0.6913793,0.031063765,2.4390244,0.54007167,0.49021453,0.8948276,0.061533213,7.3170733,0.4367342,0.39579105,0.27413794,-0.035140276,0.0,0.40749627,0.37571242,0.094827585,-0.06739798,0.0,0.41438222,0.39122647,0.21206896,-0.045030564,0.0,0.5097311,0.44634807,0.5913793,0.013196975,0.0,0.49459553,0.46020544,0.33620688,-0.022534907,2.4390244,0.4371941,0.3880754,0.053448275,-0.09275669,0.0,0.4493754,0.41110292,0.5741379,0.0098949075,0.4168125,0.40472096,0.1362069,-0.059802175,security_military,0.2034483,0.98965186,0.9985278,9.010424e-05,0.53291136,0.0040860027,0.97477317,0.99186736,9.29642e-05,0.8780106,0.0042480794,security_military
erdogan2025_c002,erdogan2025,erdogan,tr,2025-12-31,new_year_message,2,17,0.125,111,41,0.48902628,0.426961,0.43275863,-0.0076117516,0.0,0.48809713,0.48072547,0.5706897,0.009558678,2.4390244,0.5406227,0.514195,0.8534483,0.068748236,2.4390244,0.54472953,0.49630424,0.91206896,0.069835275,4.878049,0.48903227,0.43038124,0.7362069,0.029619485,0.0,0.49029624,0.40776813,0.43275863,-0.0062378943,0.0,0.5811044,0.4883262,0.87413794,0.06397396,2.4390244,0.579476,0.53576803,0.7775862,0.0495252,0.0,0.45757872,0.44665664,0.6396552,0.018098235,0.49252537,0.44418687,0.59827584,0.015910685,foreign_policy,0.037931025,0.9044186,0.9419886,0.8827441,0.9693096,0.005831271,0.03690806,0.99487036,0.00013289992,0.014145105,0.001694103,crisis_resilience
erdogan2025_c003,erdogan2025,erdogan,tr,2025-12-31,new_year_message,3,17,0.188,140,54,0.45218748,0.41685495,0.18793103,-0.04445055,1.8518518,0.4128763,0.39769325,0.08448276,-0.065662146,1.8518518,0.53798723,0.5307665,0.84310347,0.06611276,9.259259,0.40757108,0.38359722,0.09827586,-0.06732318,0.0,0.4391985,0.38882136,0.35689655,-0.02021429,0.0,0.44248328,0.43165708,0.18103448,-0.054050863,0.0,0.47878766,0.42500222,0.25344828,-0.038342774,0.0,0.48865664,0.44474733,0.28103447,-0.041294158,0.0,0.36986852,0.35326457,0.08793104,-0.06961197,0.3943141,0.37539488,0.08103448,-0.08230057,economy_welfare,0.48620692,0.27575096,0.027835233,0.9980258,0.9437636,0.0939686,0.99886423,0.82758445,0.13863662,0.00025814812,0.009125637,social_solidarity
erdogan2025_c004,erdogan2025,erdogan,tr,2025-12-31,new_year_message,4,17,0.25,121,39,0.46576244,0.37712628,0.27758622,-0.030875593,2.5641026,0.45375514,0.4226989,0.33620688,-0.024783313,0.0,0.49214607,0.4581427,0.65689653,0.0202716,2.5641026,0.43089005,0.40946132,0.15344827,-0.044004202,0.0,0.42685091,0.39315653,0.27413794,-0.03256187,2.5641026,0.4833171,0.4263293,0.38793105,-0.013217032,0.0,0.5144552,0.4619494,0.4810345,-0.0026752353,0.0,0.5701201,0.5406866,0.74310344,0.0401693,5.1282053,0.40677267,0.36996144,0.25689656,-0.03270781,0.4402605,0.404732,0.24655172,-0.036354184,future_reform_technology,0.08620691,0.30611205,0.00027053355,0.91868114,0.3273591,0.3156437,0.9843514,0.928668,0.3895175,0.0003792434,0.006551525,social_solidarity
erdogan2025_c005,erdogan2025,erdogan,tr,2025-12-31,new_year_message,5,17,0.312,133,43,0.45894238,0.42873853,0.24310344,-0.037695646,2.3255813,0.39201325,0.39257288,0.036206897,-0.0865252,0.0,0.35934204,0.33371857,0.022413794,-0.11253244,0.0,0.39731288,0.3842176,0.06724138,-0.077581376,0.0,0.39069855,0.37838554,0.10172414,-0.06871423,2.3255813,0.49359858,0.44307816,0.4465517,-0.0029355586,2.3255813,0.51665413,0.44784695,0.4948276,-0.00047630072,4.6511626,0.4578113,0.41112763,0.13275862,-0.0721395,0.0,0.34066838,0.36173528,0.03275862,-0.0988121,0.39295626,0.39475846,0.070689656,-0.08365843,crisis_resilience,0.048275888,0.60568243,0.0020870348,0.0082276575,0.00303965,0.009513279,0.93169594,0.14575255,0.00057816197,0.00053057657,0.025395475,social_solidarity
erdogan2025_c006,erdogan2025,erdogan,tr,2025-12-31,new_year_message,6,17,0.375,101,37,0.41463923,0.35818976,0.08448276,-0.081998795,0.0,0.41663536,0.3957428,0.10517241,-0.06190309,0.0,0.3840536,0.36113065,0.077586204,-0.08782089,2.7027028,0.37202996,0.34468174,0.018965518,-0.102864295,0.0,0.37560493,0.35636163,0.029310346,-0.083807856,2.7027028,0.47758776,0.45055836,0.37068966,-0.01894638,2.7027028,0.541818,0.4708965,0.6913793,0.024687588,2.7027028,0.46996075,0.4150545,0.19482759,-0.05999005,0.0,0.36311403,0.3560987,0.06724138,-0.076366454,0.43046528,0.39611417,0.19827586,-0.046149403,crisis_resilience,0.32068965,0.003930086,0.0004628085,0.013989346,0.0013564017,0.010448625,0.9996613,0.4824291,0.004783011,0.0002953798,0.2679825,social_solidarity
erdogan2025_c007,erdogan2025,erdogan,tr,2025-12-31,new_year_message,7,17,0.438,94,40,0.52241284,0.44116074,0.6672414,0.025774807,2.5,0.39853975,0.40677077,0.046551723,-0.0799987,0.0,0.43763506,0.38906607,0.28103447,-0.03423941,2.5,0.45212096,0.4424703,0.31206897,-0.022773296,0.0,0.3936819,0.38919568,0.115517244,-0.06573087,0.0,0.49058732,0.40885907,0.4362069,-0.005946815,0.0,0.51637053,0.4475669,0.48793104,-0.0007598996,2.5,0.50361836,0.4422027,0.35,-0.026332438,0.0,0.4093476,0.41567314,0.27413794,-0.03013289,0.47212756,0.44639522,0.4810345,-0.004487127,national_identity,0.17931035,0.9949886,0.0026886722,0.00045209235,0.1439908,0.84667975,0.9957931,0.27698377,0.00018093578,0.00062025123,0.07981787,social_solidarity
erdogan2025_c008,erdogan2025,erdogan,tr,2025-12-31,new_year_message,8,17,0.5,123,46,0.49681035,0.4624079,0.46034482,0.00017231703,0.0,0.4665116,0.4506839,0.40172413,-0.012026846,0.0,0.4016341,0.39497307,0.12586206,-0.07024038,0.0,0.5051939,0.490443,0.75344825,0.030299634,2.173913,0.5053318,0.45257574,0.82586205,0.04591903,2.173913,0.5352596,0.49215358,0.74310344,0.038725466,4.347826,0.5378169,0.46719438,0.6396552,0.020686448,2.173913,0.49722588,0.4632529,0.31206897,-0.032724917,0.0,0.42558998,0.41540188,0.38793105,-0.013890505,0.49122277,0.474389,0.58793104,0.014608085,democracy_institutions,0.0724138,0.9944774,0.03211588,0.00022429059,0.89650226,0.5621615,0.9936117,0.09205325,0.00014539112,0.0021239663,0.98306066,national_identity
erdogan2025_c009,erdogan2025,erdogan,tr,2025-12-31,new_year_message,9,17,0.562,102,38,0.46688163,0.434251,0.30172414,-0.029756397,2.631579,0.46366495,0.45423168,0.38793105,-0.014873505,0.0,0.3756528,0.3454924,0.04310345,-0.096221685,0.0,0.4682792,0.43941042,0.43965518,-0.0066150427,2.631579,0.41521934,0.3772313,0.21896552,-0.044193447,0.0,0.49894708,0.4484147,0.49827588,0.002412945,2.631579,0.47487596,0.42184377,0.23275863,-0.042254478,0.0,0.46931916,0.38884795,0.18448275,-0.060631633,0.0,0.3821113,0.37297234,0.115517244,-0.057369173,0.44464433,0.4207802,0.27413794,-0.031970352,social_solidarity,0.05862069,0.99915075,0.0021955152,0.0002406248,0.7559974,0.025443856,0.4062141,0.00039434474,8.66527e-05,0.00010150384,0.9859093,national_identity
erdogan2025_c010,erdogan2025,erdogan,tr,2025-12-31,new_year_message,10,17,0.625,99,36,0.46808258,0.41546637,0.3086207,-0.028555453,0.0,0.4881752,0.45857275,0.5741379,0.00963676,0.0,0.38410765,0.3590166,0.08103448,-0.087766826,0.0,0.44186506,0.4412284,0.23620689,-0.0330292,0.0,0.43499792,0.38209724,0.32586208,-0.024414867,0.0,0.50632596,0.4779073,0.5637931,0.009791821,2.7777777,0.48920617,0.45083866,0.31551725,-0.02792427,0.0,0.42039576,0.38796756,0.036206897,-0.109555036,0.0,0.4426884,0.44181144,0.512069,0.003207922,0.5039075,0.4618119,0.6810345,0.027292818,security_military,0.010344803,0.7514202,0.4163813,0.000100713994,0.96639466,0.005220126,0.3230063,0.6995624,0.00010720879,0.0007672924,0.9976564,foreign_policy
erdogan2025_c011,erdogan2025,erdogan,tr,2025-12-31,new_year_message,11,17,0.688,85,35,0.50185513,0.41006196,0.50517243,0.005217105,0.0,0.4915806,0.43500745,0.6051724,0.013042152,2.857143,0.37771565,0.3394545,0.056896552,-0.09415883,0.0,0.3973802,0.38149324,0.07413793,-0.07751405,0.0,0.3906633,0.35289526,0.09827586,-0.06874949,0.0,0.46414852,0.40690523,0.2913793,-0.032385617,2.857143,0.5078329,0.43287864,0.42931035,-0.00929755,2.857143,0.45165625,0.40183476,0.10862069,-0.078294545,0.0,0.41690415,0.37867653,0.32586208,-0.022576332,0.42862976,0.41074714,0.18793103,-0.047984928,security_military,0.099999964,0.68331385,0.16525607,0.0006070756,0.9798805,0.025443858,0.99907464,0.98777056,0.00029480367,0.91259205,0.021064695,social_solidarity
erdogan2025_c012,erdogan2025,erdogan,tr,2025-12-31,new_year_message,12,17,0.75,87,34,0.46676844,0.41446427,0.2913793,-0.029869586,0.0,0.5179076,0.51635927,0.7982759,0.039369166,2.9411764,0.39062375,0.3648429,0.10172414,-0.08125073,0.0,0.46879417,0.4706483,0.4465517,-0.0061000884,0.0,0.45324853,0.41226324,0.45,-0.0061642528,0.0,0.44751668,0.39200842,0.20862068,-0.04901746,0.0,0.51764035,0.5261743,0.5086207,0.00050991774,2.9411764,0.5051542,0.4552242,0.3637931,-0.024796605,0.0,0.48553512,0.49127233,0.82931036,0.04605463,0.44719687,0.41076452,0.29482758,-0.029417813,security_military,0.2896552,0.9964928,0.99549675,0.00024729347,0.99893093,0.07160742,0.014707371,0.99887085,0.00022341638,0.9896419,0.43974736,foreign_policy
erdogan2025_c013,erdogan2025,erdogan,tr,2025-12-31,new_year_message,13,17,0.812,95,39,0.53728116,0.45080504,0.7637931,0.040643126,5.1282053,0.5150492,0.49591282,0.75689656,0.036510766,2.5641026,0.4254427,0.3788125,0.20862068,-0.04643178,0.0,0.41828322,0.41150373,0.12586206,-0.05661103,2.5641026,0.47882742,0.41098103,0.6637931,0.019414634,0.0,0.48856273,0.43580192,0.41206896,-0.007971406,0.0,0.47612956,0.4355216,0.24310344,-0.041000873,0.0,0.49242413,0.44144356,0.29482758,-0.037526667,0.0,0.43799782,0.43832737,0.4637931,-0.0014826655,0.4389228,0.4290273,0.23965517,-0.03769189,national_identity,0.0068965554,0.9788142,0.9054478,0.02538943,0.91685706,0.5474641,0.98096734,0.9253987,0.06517216,0.010081565,0.12829629,social_solidarity
erdogan2025_c014,erdogan2025,erdogan,tr,2025-12-31,new_year_message,14,17,0.875,115,41,0.50808173,0.4548183,0.5637931,0.011443704,2.4390244,0.4320456,0.42553884,0.15344827,-0.046492845,0.0,0.42872706,0.3858248,0.22931035,-0.043147415,0.0,0.47467327,0.4471304,0.4810345,-0.00022098422,0.0,0.4746875,0.45998847,0.62586206,0.0152747035,2.4390244,0.47666883,0.45521992,0.36034483,-0.019865304,7.3170733,0.5202093,0.46313137,0.52931035,0.003078878,0.0,0.47078425,0.44388413,0.19827586,-0.05916655,0.0,0.43966237,0.43267098,0.48793104,0.00018188357,0.5286977,0.5124799,0.8189655,0.052083045,democracy_institutions,0.06206894,0.98564917,0.021155505,0.3161581,0.8405209,0.73848057,0.9668833,0.96986395,0.004778364,0.0016842225,0.998738,national_identity
erdogan2025_c015,erdogan2025,erdogan,tr,2025-12-31,new_year_message,15,17,0.938,111,41,0.51099885,0.44143024,0.5844827,0.014360815,0.0,0.43545747,0.41818786,0.19137931,-0.043080986,0.0,0.44058213,0.38765216,0.29482758,-0.03129235,0.0,0.44302058,0.42944643,0.24655172,-0.031873673,0.0,0.4565192,0.38870737,0.48448277,-0.002893597,0.0,0.48736763,0.45169917,0.4086207,-0.009166509,0.0,0.5452416,0.48363805,0.70862067,0.02811116,0.0,0.54017687,0.4630496,0.57758623,0.010226071,0.0,0.4304397,0.43249512,0.4051724,-0.009040773,0.50760627,0.49115446,0.69827586,0.030991584,crisis_resilience,0.12413794,0.999841,0.47901624,0.0517735,0.92227256,0.98257005,0.99784684,0.99932414,0.031484485,0.0011116682,0.6274377,national_identity
erdogan2025_c016,erdogan2025,erdogan,tr,2025-12-31,new_year_message,16,17,1.0,157,55,0.5053371,0.4193622,0.53965515,0.008699089,1.8181819,0.4319555,0.40877706,0.15,-0.046582967,0.0,0.4704141,0.4216906,0.5086207,-0.0014603734,3.6363637,0.41244867,0.39496464,0.10517241,-0.06244558,0.0,0.37886828,0.37421277,0.04310345,-0.0805445,0.0,0.4972732,0.43549377,0.4810345,0.0007390678,1.8181819,0.4847321,0.398222,0.2913793,-0.032398343,0.0,0.50966275,0.46474186,0.3913793,-0.02028805,0.0,0.36796334,0.3303883,0.08103448,-0.07151714,0.44393295,0.40663928,0.2672414,-0.032681733,national_identity,0.03103447,0.70760673,0.009699092,0.2665959,0.16800208,0.12689331,0.9958297,0.009531701,0.0005527787,0.0009110513,0.083142914,social_solidarity
macron2022_c000,macron2022,macron,fr,2022-12-31,new_year_address,0,34,0.0,191,112,0.50327516,0.50440145,0.5258621,0.006637126,1.7857143,0.58818084,0.5746521,0.9913793,0.10964239,2.6785715,0.4579876,0.41549775,0.3913793,-0.013886869,0.0,0.5127326,0.47016817,0.7948276,0.03783837,0.0,0.46945333,0.4535262,0.5810345,0.010040551,0.0,0.5954318,0.5285616,0.9534483,0.098897666,0.89285713,0.5708895,0.5145471,0.8327586,0.05375904,0.89285713,0.51935637,0.44391125,0.43275863,-0.010594428,0.0,0.5038867,0.45555812,0.90172416,0.064406216,0.56275403,0.48532516,0.9327586,0.08613935,security_military,0.037931025,0.99432516,0.99908537,0.0006070757,0.9191722,0.9700135,0.9997974,0.9972584,0.0002919395,0.2179611,0.9744591,social_solidarity
macron2022_c001,macron2022,macron,fr,2022-12-31,new_year_address,1,34,0.03,107,65,0.55990654,0.5860385,0.8810345,0.06326851,3.0769231,0.5160276,0.50725424,0.76724136,0.037489176,0.0,0.47803035,0.43760973,0.55,0.0061558783,0.0,0.5411801,0.51024914,0.9051724,0.06628582,1.5384616,0.5198339,0.5020876,0.88793105,0.06042114,0.0,0.5690886,0.5116918,0.88793105,0.07255444,1.5384616,0.58886576,0.50270957,0.8948276,0.07173532,0.0,0.5879474,0.52673864,0.81206894,0.05799663,0.0,0.4937631,0.46640947,0.87068963,0.054282606,0.55621606,0.5045074,0.9155173,0.07960138,foreign_policy,0.010344803,0.99935126,0.45713672,0.0072047687,0.73105854,0.18919784,0.9861514,0.82370096,0.09203286,0.0008676725,0.7737297,national_identity
macron2022_c002,macron2022,macron,fr,2022-12-31,new_year_address,2,34,0.061,94,59,0.510701,0.5386472,0.5810345,0.014062971,0.0,0.45317012,0.4600466,0.3224138,-0.025368333,0.0,0.49791557,0.45262635,0.6913793,0.02604109,0.0,0.47991762,0.45314714,0.5258621,0.0050233603,3.3898306,0.4514283,0.43139857,0.43965518,-0.007984489,0.0,0.5411762,0.5119246,0.7741379,0.04464206,0.0,0.5733875,0.5124757,0.8465517,0.05625707,0.0,0.6086841,0.5178305,0.8775862,0.078733325,0.0,0.45840207,0.42840695,0.65,0.018921584,0.56494755,0.50244904,0.9396552,0.08833286,future_reform_technology,0.03103447,0.71203196,0.22644135,0.23528406,0.89501905,0.34180215,0.99358684,0.9710194,0.2143623,0.038448133,0.1710266,social_solidarity
macron2022_c003,macron2022,macron,fr,2022-12-31,new_year_address,3,34,0.091,164,91,0.4135608,0.41964662,0.077586204,-0.08307722,0.0,0.50352323,0.48180324,0.68448275,0.024984777,1.0989012,0.42715,0.396527,0.21896552,-0.044724464,0.0,0.4470893,0.44966537,0.28103447,-0.027804941,2.1978023,0.45494807,0.40490025,0.47068965,-0.0044647157,1.0989012,0.46139884,0.40957415,0.27413794,-0.0351353,0.0,0.6074978,0.56299806,0.94310343,0.09036738,5.4945054,0.48792845,0.43285698,0.27758622,-0.042022347,0.0,0.49713442,0.4662785,0.8810345,0.057653934,0.4864028,0.41919142,0.5603448,0.009788126,crisis_resilience,0.25862068,0.25942674,0.99140584,0.0032287643,0.9992145,0.20585439,0.91770923,0.9895716,0.12683924,0.99946636,0.0005326521,foreign_policy
macron2022_c004,macron2022,macron,fr,2022-12-31,new_year_address,4,34,0.121,157,95,0.46939573,0.4783117,0.31206897,-0.027242303,1.0526316,0.48543522,0.4767897,0.5327586,0.006896764,0.0,0.49247175,0.45936322,0.66034484,0.02059728,1.0526316,0.46612018,0.46690577,0.42931035,-0.008774072,3.1578948,0.4755619,0.4325602,0.6362069,0.016149104,1.0526316,0.500621,0.4704051,0.512069,0.004086882,2.1052632,0.5459423,0.503351,0.712069,0.028811872,2.1052632,0.5162754,0.4704703,0.41206896,-0.013675392,1.0526316,0.48363104,0.47901314,0.80517244,0.04415056,0.5283315,0.49070325,0.81206894,0.051716834,crisis_resilience,0.051724136,0.9996862,0.01654544,0.032589745,0.9981361,0.97249323,0.99864364,0.999758,0.00022871332,0.022499971,0.99776566,crisis_resilience
macron2022_c005,macron2022,macron,fr,2022-12-31,new_year_address,5,34,0.152,138,83,0.4980739,0.47365242,0.4775862,0.0014358759,1.2048193,0.43258345,0.41106588,0.16034482,-0.045955002,0.0,0.581522,0.5448273,0.9534483,0.10964751,7.2289157,0.4399082,0.37666616,0.2224138,-0.03498605,0.0,0.39517397,0.34902024,0.118965514,-0.06423882,0.0,0.54052615,0.503579,0.77068967,0.043992013,1.2048193,0.48277014,0.45758802,0.28793103,-0.03436029,0.0,0.48769087,0.4096056,0.27413794,-0.04225993,0.0,0.3962425,0.3568297,0.17413794,-0.043237984,0.5291722,0.46678036,0.8224138,0.0525575,economy_welfare,0.18275863,0.53023654,0.00026068083,0.999159,0.0035243412,0.011642224,0.99129707,0.20549543,0.0045605446,0.00038072714,0.6913411,economy_welfare
macron2022_c006,macron2022,macron,fr,2022-12-31,new_year_address,6,34,0.182,197,132,0.40779024,0.39638823,0.056896552,-0.088847786,0.75757575,0.42812574,0.40736145,0.13275862,-0.050412714,0.0,0.48309183,0.43389443,0.5948276,0.011217356,1.5151515,0.45962536,0.44629773,0.36724138,-0.015268892,1.5151515,0.4432366,0.40904975,0.38793105,-0.016176194,0.0,0.4266197,0.38785723,0.12586206,-0.06991443,1.5151515,0.53783786,0.4707861,0.6431034,0.020707428,1.5151515,0.58094823,0.5189735,0.78103447,0.050997436,0.75757575,0.40792543,0.40620854,0.27068967,-0.031555057,0.44849953,0.40215713,0.3051724,-0.028115153,future_reform_technology,0.13793105,0.9995669,0.2510964,0.2934804,0.99980474,0.59247506,0.97649056,0.99821776,0.9991474,0.00076729234,0.99262565,foreign_policy
macron2022_c007,macron2022,macron,fr,2022-12-31,new_year_address,7,34,0.212,98,60,0.45713437,0.47089338,0.23620689,-0.039503664,3.3333333,0.4525378,0.4594561,0.31206897,-0.026000649,0.0,0.4452775,0.4034317,0.33275864,-0.026596963,0.0,0.46439862,0.45789686,0.41206896,-0.010495633,0.0,0.5412991,0.5177991,0.9396552,0.08188632,5.0,0.4449913,0.4019592,0.19827586,-0.05154285,0.0,0.5350361,0.47973698,0.62586206,0.017905653,3.3333333,0.5677663,0.50358975,0.7224138,0.03781551,0.0,0.40340516,0.38954026,0.22586207,-0.036075324,0.45237008,0.39073843,0.34310344,-0.024244606,democracy_institutions,0.2172414,0.9900636,0.00078854576,0.0009039678,0.46077415,0.9118884,0.89253914,0.9840477,0.0016875096,0.0001830682,0.02031291,national_identity
macron2022_c008,macron2022,macron,fr,2022-12-31,new_year_address,8,34,0.242,135,88,0.47797382,0.4828965,0.36034483,-0.018664211,0.0,0.43964356,0.44339252,0.23620689,-0.03889489,0.0,0.46660075,0.44083607,0.4775862,-0.0052737296,1.1363636,0.45348215,0.44182077,0.32586208,-0.021412104,1.1363636,0.4306932,0.44481248,0.29827586,-0.028719574,0.0,0.4775222,0.4465928,0.3637931,-0.019011945,1.1363636,0.5667497,0.49258286,0.81551725,0.049619257,1.1363636,0.62092054,0.5543785,0.9086207,0.09096974,0.0,0.40672278,0.41313505,0.25344828,-0.0327577,0.4814803,0.44635534,0.5362069,0.0048656166,future_reform_technology,0.09310347,0.9987132,0.00016506857,0.0016072203,0.0029810327,0.0025459477,0.7577943,0.27776676,0.00017064043,0.00014285813,0.0017140385,national_identity
macron2022_c009,macron2022,macron,fr,2022-12-31,new_year_address,9,34,0.273,82,48,0.43185234,0.4267596,0.12586206,-0.06478569,0.0,0.47802502,0.46522737,0.48448277,-0.0005134344,0.0,0.5077574,0.4433968,0.7396552,0.03588295,0.0,0.47518337,0.4431423,0.48793104,0.00028911233,0.0,0.46669954,0.44178903,0.5362069,0.007286757,0.0,0.47370926,0.39475358,0.34655172,-0.022824883,0.0,0.56237644,0.48906344,0.80172414,0.045246005,0.0,0.56265116,0.5121926,0.70862067,0.03270036,0.0,0.40726876,0.38719213,0.2637931,-0.03221172,0.45264262,0.39697605,0.34655172,-0.023972064,crisis_resilience,0.06206894,0.024099445,0.89975077,0.6623598,0.4194101,0.009898063,0.24569535,0.32450962,0.9981068,0.0005193049,0.052911814,future_reform_technology
macron2022_c010,macron2022,macron,fr,2022-12-31,new_year_address,10,34,0.303,157,97,0.3911392,0.39672625,0.04310345,-0.10549882,0.0,0.4536851,0.42576683,0.33275864,-0.024853349,0.0,0.5566149,0.5381553,0.9086207,0.0847404,5.1546392,0.43166047,0.38675535,0.15689655,-0.043233782,1.0309278,0.4281928,0.39946532,0.28448275,-0.031219989,0.0,0.45135924,0.39806288,0.2224138,-0.045174897,0.0,0.49840295,0.43337315,0.36724138,-0.018727481,0.0,0.47982424,0.43882057,0.23620689,-0.050126553,0.0,0.4058199,0.39290428,0.24310344,-0.03366059,0.41832393,0.38471332,0.13965517,-0.05829075,economy_welfare,0.54137933,0.82566,0.0002551414,0.9865847,0.07399682,0.4524452,0.9342753,0.8110033,0.24721421,0.0002868541,0.06148037,economy_welfare
macron2022_c011,macron2022,macron,fr,2022-12-31,new_year_address,11,34,0.333,65,42,0.4545748,0.44819814,0.20172414,-0.042063236,0.0,0.45208865,0.41243756,0.30172414,-0.0264498,0.0,0.56280446,0.5043402,0.92241377,0.090929985,2.3809524,0.50978714,0.46256855,0.7844828,0.034892887,0.0,0.4649548,0.42849573,0.5224138,0.00554201,0.0,0.49531516,0.43513197,0.47413793,-0.0012189746,0.0,0.57575047,0.49003184,0.8534483,0.058620036,0.0,0.590739,0.512936,0.82586205,0.060788214,0.0,0.4161545,0.39135677,0.31896552,-0.02332598,0.4794003,0.42343736,0.51896554,0.002785623,economy_welfare,0.068965495,0.18884699,0.79779327,0.86924356,0.9049869,0.83907574,0.91421413,0.5799358,0.8478418,0.0026265525,0.027822023,social_solidarity
macron2022_c012,macron2022,macron,fr,2022-12-31,new_year_address,12,34,0.364,148,88,0.46633133,0.4703294,0.28448275,-0.030306697,0.0,0.53448594,0.5059878,0.8637931,0.055947483,0.0,0.48094016,0.4440533,0.5741379,0.009065688,0.0,0.49157718,0.45052165,0.6224138,0.016682923,0.0,0.4678914,0.44737214,0.55689657,0.008478612,0.0,0.543224,0.48319155,0.787931,0.04668984,0.0,0.60182416,0.5040945,0.9258621,0.08469373,1.1363636,0.56822586,0.4957197,0.7258621,0.038275063,0.0,0.47897205,0.4431584,0.78103447,0.039491564,0.490337,0.42295974,0.5844827,0.01372233,crisis_resilience,0.062069,0.96879715,0.7638913,0.0014837189,0.18824933,0.12386817,0.99863297,0.9712384,0.0048109833,0.0012351678,0.34953275,social_solidarity
